year,month,day,hour,ausleihen,subrate,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,ausleihe1woche,ausleihe1stunde,ausleihe2stunde,ausleihe2woche,ausleihe3woche,rueckgabe1stunde,abweichung,ausleihpredict
2015,6,11,13,9,0.5555555555555556,0,3,1,29,0.0,57,15,1,2015-06-11 13:00:00,5,3,4,12,8,4,12.5,6.8908043
2015,6,11,14,9,0.8888888888888888,0,3,1,28,0.3,61,17,3,2015-06-11 14:00:00,9,9,3,13,9,8,0.0,8.595527
2015,6,11,15,18,0.6666666666666666,0,3,1,28,0.4,65,19,3,2015-06-11 15:00:00,23,9,9,18,12,7,0.0,14.702652
2015,6,11,16,20,0.7,0,3,1,27,0.2,69,16,3,2015-06-11 16:00:00,16,18,9,26,14,12,25.0,16.04622
2015,6,11,17,37,0.8918918918918919,0,3,1,26,0.4,73,13,3,2015-06-11 17:00:00,39,20,18,29,26,29,27.58620689655172,31.060215
2015,6,11,18,42,0.9047619047619048,0,3,1,25,0.6,78,10,3,2015-06-11 18:00:00,23,37,20,32,31,23,35.483870967741936,29.456972
2015,6,12,6,3,1.0,0,4,1,22,0.0,74,7,1,2015-06-12 06:00:00,6,1,0,3,4,2,25.0,5.0555162
2015,6,12,7,12,1.0,0,4,1,24,0.0,71,8,1,2015-06-12 07:00:00,11,3,1,13,11,10,9.090909090909092,12.423368
2015,6,12,8,27,0.925925925925926,0,4,1,25,0.0,68,9,1,2015-06-12 08:00:00,19,12,3,20,16,25,42.10526315789473,19.809
2015,6,12,9,9,0.7777777777777778,0,4,1,27,0.0,66,10,1,2015-06-12 09:00:00,11,27,12,20,15,33,40.0,16.224222
2015,6,12,10,12,0.9166666666666666,0,4,1,27,0.0,65,11,1,2015-06-12 10:00:00,3,9,27,14,11,14,9.090909090909092,8.595487
2015,6,12,11,10,0.5,0,4,1,28,0.0,64,12,1,2015-06-12 11:00:00,1,12,9,13,23,9,23.07692307692308,12.127335
2015,6,12,15,19,0.631578947368421,0,4,1,28,0.0,64,24,1,2015-06-12 15:00:00,19,14,8,21,19,15,0.0,18.399416
2015,6,12,16,32,0.59375,0,4,1,27,0.0,69,20,1,2015-06-12 16:00:00,24,19,14,42,19,10,33.33333333333333,23.973791
2015,6,12,17,42,0.7857142857142857,0,4,1,26,0.1,73,17,1,2015-06-12 17:00:00,44,32,19,41,31,28,2.4390243902439024,39.25432
2015,6,12,18,34,0.7352941176470589,0,4,1,25,0.1,78,14,1,2015-06-12 18:00:00,29,42,32,41,33,37,3.0303030303030303,36.96831
2015,6,12,19,19,0.7368421052631579,0,4,1,24,0.0,79,16,1,2015-06-12 19:00:00,21,34,42,32,23,39,17.391304347826086,25.389551
2015,6,12,20,8,0.875,0,4,1,24,0.3,80,19,3,2015-06-12 20:00:00,9,19,34,14,11,14,27.27272727272727,8.70573
2015,6,12,21,4,1.0,0,4,1,23,0.4,81,22,3,2015-06-12 21:00:00,6,8,19,8,1,9,33.33333333333333,4.405099
2015,6,12,23,2,1.0,0,4,1,23,0.4,85,18,3,2015-06-12 23:00:00,2,15,4,2,2,12,0.0,2.370095
2015,6,13,8,7,0.5714285714285714,0,5,0,23,0.0,69,18,1,2015-06-13 08:00:00,6,4,5,9,7,5,0.0,8.3322315
2015,6,13,9,9,0.7777777777777778,0,5,0,24,0.0,66,18,1,2015-06-13 09:00:00,7,7,4,11,9,10,0.0,8.292325
2015,6,13,10,14,0.8571428571428571,0,5,0,24,0.0,61,15,1,2015-06-13 10:00:00,4,9,7,16,13,10,7.6923076923076925,10.138357
2015,6,13,12,19,0.7894736842105263,0,5,0,26,0.0,51,9,1,2015-06-13 12:00:00,16,23,14,35,16,30,18.75,23.663671
2015,6,13,14,26,0.6153846153846154,0,5,0,25,0.0,56,8,1,2015-06-13 14:00:00,44,41,19,22,43,40,39.53488372093023,37.28831
2015,6,13,15,44,0.7272727272727273,0,5,0,24,0.0,58,7,1,2015-06-13 15:00:00,47,26,41,31,25,44,41.935483870967744,34.4075
2015,6,13,16,45,0.5111111111111111,0,5,0,23,0.0,60,7,1,2015-06-13 16:00:00,43,44,26,45,38,41,4.651162790697675,42.836884
2015,6,13,17,47,0.5319148936170213,0,5,0,23,0.0,62,6,1,2015-06-13 17:00:00,37,45,44,54,43,47,9.30232558139535,48.87886
2015,6,13,18,41,0.5853658536585366,0,5,0,22,0.0,64,6,1,2015-06-13 18:00:00,30,47,45,35,48,40,17.142857142857142,41.585224
2015,6,13,19,40,0.45,0,5,0,21,0.0,69,8,1,2015-06-13 19:00:00,25,41,47,41,33,37,21.21212121212121,33.25648
2015,6,13,20,26,0.5384615384615384,0,5,0,20,0.0,74,10,1,2015-06-13 20:00:00,19,40,41,15,23,31,36.84210526315789,20.1315
2015,6,13,21,14,0.5714285714285714,0,5,0,19,0.0,80,12,1,2015-06-13 21:00:00,12,26,40,11,6,36,27.27272727272727,11.082529
2015,6,14,8,6,0.6666666666666666,0,6,0,24,0.0,65,6,1,2015-06-14 08:00:00,8,5,2,8,3,5,25.0,7.6689186
2015,6,14,9,7,0.5714285714285714,0,6,0,25,0.0,62,6,1,2015-06-14 09:00:00,14,6,5,12,8,6,41.66666666666667,9.27048
2015,6,14,10,18,0.6111111111111112,0,6,0,26,0.0,60,9,1,2015-06-14 10:00:00,26,7,6,12,15,11,20.0,14.696802
2015,6,14,12,17,0.4705882352941176,0,6,0,27,0.0,57,14,2,2015-06-14 12:00:00,23,35,18,29,34,39,41.37931034482759,30.311033
2015,6,14,13,30,0.5333333333333333,0,6,0,26,0.0,60,14,2,2015-06-14 13:00:00,36,17,35,33,40,24,16.666666666666664,31.657068
2015,6,14,14,40,0.475,0,6,0,25,0.0,63,15,2,2015-06-14 14:00:00,43,30,17,28,28,32,42.85714285714285,30.935532
2015,6,14,15,23,0.6956521739130435,0,6,0,24,0.0,66,15,2,2015-06-14 15:00:00,37,40,30,21,41,44,37.83783783783784,34.447083
2015,6,14,16,38,0.5789473684210527,0,6,0,24,0.0,69,16,2,2015-06-14 16:00:00,50,23,40,16,29,24,31.03448275862069,28.25693
2015,6,14,17,34,0.7058823529411765,0,6,0,23,0.0,72,17,1,2015-06-14 17:00:00,60,38,23,7,52,37,34.61538461538461,41.490105
2015,6,14,18,40,0.575,0,6,0,22,0.0,75,17,1,2015-06-14 18:00:00,37,34,38,1,28,35,42.85714285714285,25.035673
2015,6,14,19,31,0.6451612903225806,0,6,0,21,0.0,80,16,1,2015-06-14 19:00:00,44,40,34,1,35,37,11.428571428571429,26.340317
2015,6,14,21,5,0.8,0,6,0,20,0.6,89,14,3,2015-06-14 21:00:00,5,28,31,1,13,23,0.0,6.9877844
2015,6,15,13,6,1.0,0,0,1,24,0.0,83,8,1,2015-06-15 13:00:00,7,10,14,2,43,12,14.285714285714285,16.113728
2015,6,15,14,12,0.6666666666666666,0,0,1,24,0.9,85,10,4,2015-06-15 14:00:00,13,6,10,6,38,8,7.6923076923076925,14.621074
2015,6,15,18,26,0.9615384615384616,0,0,1,21,1.3,91,15,4,2015-06-15 18:00:00,67,6,4,19,45,8,42.22222222222222,33.30645
2015,6,15,19,25,0.8,0,0,1,20,0.7,91,15,4,2015-06-15 19:00:00,24,26,6,2,27,18,4.166666666666666,14.325329
2015,6,15,20,16,0.8125,0,0,1,19,0.0,91,14,2,2015-06-15 20:00:00,26,25,26,4,28,30,38.46153846153847,17.284689
2015,6,15,21,7,0.5714285714285714,0,0,1,17,0.0,91,14,2,2015-06-15 21:00:00,9,16,25,3,9,11,22.22222222222222,5.8598514
2015,6,16,5,1,1.0,0,1,1,19,0.7,95,5,3,2015-06-16 05:00:00,1,0,0,2,1,0,0.0,1.5781404
2015,6,16,7,14,0.9285714285714286,0,1,1,20,0.5,91,8,3,2015-06-16 07:00:00,11,6,1,2,13,15,27.27272727272727,9.907356
2015,6,16,8,15,1.0,0,1,1,21,0.2,88,11,3,2015-06-16 08:00:00,17,14,6,8,17,18,11.76470588235294,14.763488
2015,6,16,12,10,0.9,0,1,1,25,1.0,83,14,3,2015-06-16 12:00:00,9,14,8,2,21,17,11.11111111111111,10.698678
2015,6,16,14,9,0.3333333333333333,0,1,1,24,0.4,81,14,3,2015-06-16 14:00:00,17,14,10,1,25,20,47.05882352941176,13.511361
2015,6,16,15,14,0.7142857142857143,0,1,1,24,0.5,81,15,3,2015-06-16 15:00:00,17,9,14,4,15,12,6.666666666666667,11.259487
2015,6,16,18,29,0.896551724137931,0,1,1,23,0.0,79,15,1,2015-06-16 18:00:00,61,8,17,3,40,9,27.500000000000004,29.133226
2015,6,16,20,27,0.6666666666666666,0,1,1,22,0.0,78,19,1,2015-06-16 20:00:00,23,24,29,1,35,17,17.391304347826086,17.747557
2015,6,16,22,11,0.9090909090909092,0,1,1,21,0.0,80,17,1,2015-06-16 22:00:00,8,18,27,1,8,19,37.5,6.1937413
2015,6,17,6,10,0.7,0,2,1,21,0.0,75,17,1,2015-06-17 06:00:00,11,0,0,6,9,4,11.11111111111111,8.508879
2015,6,17,7,14,0.9285714285714286,0,2,1,21,0.0,75,17,1,2015-06-17 07:00:00,14,10,0,14,12,15,0.0,14.946337
2015,6,17,8,19,0.9473684210526316,0,2,1,21,0.0,75,17,1,2015-06-17 08:00:00,30,14,10,16,20,20,5.0,22.032354
2015,6,17,9,15,0.8666666666666667,0,2,1,21,0.0,75,16,1,2015-06-17 09:00:00,8,19,14,14,13,39,15.384615384615383,12.407616
2015,6,17,10,14,0.7857142857142857,0,2,1,20,0.0,76,16,1,2015-06-17 10:00:00,10,15,19,9,10,12,40.0,9.236967
2015,6,17,13,14,0.6428571428571429,0,2,1,20,0.0,77,14,1,2015-06-17 13:00:00,10,26,22,13,10,25,40.0,12.84473
2015,6,17,14,10,0.7,0,2,1,20,0.0,78,13,1,2015-06-17 14:00:00,24,14,26,11,13,11,23.07692307692308,14.294144
2015,6,17,15,17,0.7058823529411765,0,2,1,20,0.0,78,13,1,2015-06-17 15:00:00,11,10,14,20,20,18,15.0,16.714941
2015,6,17,16,21,0.6666666666666666,0,2,1,19,0.0,80,11,1,2015-06-17 16:00:00,30,17,10,33,14,13,30.0,22.681593
2015,6,17,17,36,0.8055555555555556,0,2,1,19,0.0,81,10,2,2015-06-17 17:00:00,38,21,17,41,26,12,5.263157894736842,32.45016
2015,6,17,18,40,0.875,0,2,1,19,0.0,82,8,2,2015-06-17 18:00:00,48,36,21,41,51,35,16.666666666666664,45.230354
2015,6,17,19,19,0.7894736842105263,0,2,1,18,0.0,82,10,2,2015-06-17 19:00:00,42,40,36,29,17,28,34.48275862068966,26.877956
2015,6,17,20,13,0.6153846153846154,0,2,1,18,0.0,83,12,2,2015-06-17 20:00:00,33,19,40,16,3,20,18.75,15.142117
2015,6,17,21,11,1.0,0,2,1,18,0.0,83,14,2,2015-06-17 21:00:00,22,13,19,9,6,14,22.22222222222222,10.83425
2015,6,17,23,2,1.0,0,2,1,17,0.0,84,10,2,2015-06-17 23:00:00,2,9,11,1,3,7,0.0,2.003925
2015,6,18,6,6,1.0,0,3,1,19,0.0,80,10,1,2015-06-18 06:00:00,9,1,0,7,9,5,33.33333333333333,8.144167
2015,6,18,7,7,1.0,0,3,1,19,0.0,79,11,1,2015-06-18 07:00:00,9,6,1,11,10,13,30.0,11.552132
2015,6,18,8,11,1.0,0,3,1,19,0.0,78,11,1,2015-06-18 08:00:00,25,7,6,15,15,12,26.666666666666668,17.632856
2015,6,18,9,15,0.9333333333333332,0,3,1,20,0.0,77,12,1,2015-06-18 09:00:00,21,11,7,10,17,27,11.76470588235294,14.885159
2015,6,18,10,4,1.0,0,3,1,21,0.0,75,13,1,2015-06-18 10:00:00,4,15,11,7,15,18,42.85714285714285,8.525707
2015,6,18,12,5,0.8,0,3,1,22,0.0,70,14,2,2015-06-18 12:00:00,3,9,4,9,12,7,44.44444444444444,7.606897
2015,6,18,13,11,0.7272727272727273,0,3,1,22,0.0,73,15,2,2015-06-18 13:00:00,9,5,9,5,12,8,22.22222222222222,7.398307
2015,6,18,14,6,0.8333333333333334,0,3,1,21,0.0,76,16,2,2015-06-18 14:00:00,9,11,5,9,13,10,33.33333333333333,9.24979
2015,6,18,16,13,0.9230769230769232,0,3,1,20,0.0,81,16,2,2015-06-18 16:00:00,20,7,6,16,26,8,35.0,16.740633
2015,6,18,17,23,0.7391304347826086,0,3,1,20,0.0,84,15,2,2015-06-18 17:00:00,37,13,7,39,29,12,37.83783783783784,31.417406
2015,6,18,18,42,0.8571428571428571,0,3,1,20,0.0,87,14,2,2015-06-18 18:00:00,42,23,13,23,32,19,31.25,29.708982
2015,6,18,19,28,0.8928571428571429,0,3,1,19,0.0,88,13,2,2015-06-18 19:00:00,42,42,23,20,31,35,9.67741935483871,29.075912
2015,6,18,20,18,0.8888888888888888,0,3,1,19,0.3,90,12,3,2015-06-18 20:00:00,28,28,42,11,24,21,25.0,17.522926
2015,6,18,21,7,0.8571428571428571,0,3,1,18,0.4,91,11,3,2015-06-18 21:00:00,12,18,28,3,14,10,41.66666666666667,7.8049755
2015,6,18,22,5,0.4,0,3,1,18,0.2,92,9,3,2015-06-18 22:00:00,9,7,18,4,9,11,44.44444444444444,5.9545584
2015,6,19,6,4,1.0,0,4,1,20,0.0,89,6,1,2015-06-19 06:00:00,3,0,0,6,3,2,33.33333333333333,4.452152
2015,6,19,7,14,0.9285714285714286,0,4,1,22,0.0,83,7,1,2015-06-19 07:00:00,12,4,0,11,13,10,16.666666666666664,12.570833
2015,6,19,8,15,1.0,0,4,1,24,0.0,76,8,1,2015-06-19 08:00:00,27,14,4,19,20,18,25.0,21.82644
2015,6,19,9,10,1.0,0,4,1,26,0.0,70,9,1,2015-06-19 09:00:00,9,15,14,11,20,30,9.090909090909092,13.091899
2015,6,19,10,8,0.875,0,4,1,26,0.0,67,9,1,2015-06-19 10:00:00,12,10,15,3,14,16,33.33333333333333,8.892908
2015,6,19,11,7,1.0,0,4,1,27,0.1,65,9,3,2015-06-19 11:00:00,10,8,10,1,13,10,30.0,6.8433695
2015,6,19,15,25,0.72,0,4,1,27,0.1,59,9,3,2015-06-19 15:00:00,19,27,24,19,21,33,31.57894736842105,20.197414
2015,6,19,16,28,0.8214285714285714,0,4,1,26,0.0,64,8,3,2015-06-19 16:00:00,32,25,27,24,42,30,12.5,30.34722
2015,6,19,18,46,0.8695652173913043,0,4,1,24,0.1,74,6,3,2015-06-19 18:00:00,34,71,28,29,41,59,35.294117647058826,39.87297
2015,6,19,19,29,0.8620689655172413,0,4,1,23,0.0,76,6,3,2015-06-19 19:00:00,19,46,71,21,32,42,38.095238095238095,24.474087
2015,6,19,20,12,0.9166666666666666,0,4,1,22,0.0,78,6,1,2015-06-19 20:00:00,8,29,46,9,14,25,33.33333333333333,10.560148
2015,6,19,22,5,1.0,0,4,1,20,0.0,79,8,1,2015-06-19 22:00:00,15,18,12,1,7,13,28.57142857142857,7.3456903
2015,6,20,8,6,0.6666666666666666,0,5,0,20,0.0,81,12,2,2015-06-20 08:00:00,7,8,1,6,9,7,14.285714285714285,8.619329
2015,6,20,9,13,0.6153846153846154,0,5,0,20,0.0,82,12,2,2015-06-20 09:00:00,9,6,8,7,11,7,44.44444444444444,7.3898563
2015,6,20,10,12,0.5833333333333334,0,5,0,21,0.0,82,11,2,2015-06-20 10:00:00,14,13,6,4,16,11,14.285714285714285,10.299412
2015,6,20,11,17,0.6470588235294118,0,5,0,21,0.0,82,11,2,2015-06-20 11:00:00,23,12,13,9,26,21,26.08695652173913,17.902964
2015,6,20,12,10,0.7,0,5,0,22,0.0,82,11,2,2015-06-20 12:00:00,19,17,12,16,35,16,47.368421052631575,22.079645
2015,6,20,14,16,0.4375,0,5,0,21,0.1,88,14,3,2015-06-20 14:00:00,26,15,10,44,22,13,38.46153846153847,24.33709
2015,6,20,16,25,0.6,0,5,0,20,0.1,92,13,3,2015-06-20 16:00:00,45,21,16,43,45,22,44.44444444444444,37.71558
2015,6,20,20,11,0.9090909090909092,0,5,0,20,0.6,96,11,3,2015-06-20 20:00:00,26,11,15,19,15,13,42.10526315789473,14.547616
2015,6,20,21,7,0.4285714285714285,0,5,0,20,0.8,97,12,3,2015-06-20 21:00:00,14,11,11,12,11,8,41.66666666666667,9.125214
2015,6,21,9,10,0.7,0,6,0,25,0.0,79,19,1,2015-06-21 09:00:00,7,4,0,14,12,4,16.666666666666664,8.158573
2015,6,21,10,12,0.9166666666666666,0,6,0,26,0.0,72,19,1,2015-06-21 10:00:00,18,10,4,26,12,5,33.33333333333333,14.360179
2015,6,21,11,21,0.5238095238095238,0,6,0,28,0.1,65,19,3,2015-06-21 11:00:00,35,12,10,26,19,18,19.230769230769237,21.930834
2015,6,21,12,24,0.6666666666666666,0,6,0,29,0.1,58,19,3,2015-06-21 12:00:00,17,21,12,23,29,34,4.3478260869565215,23.004583
2015,6,21,13,42,0.5,0,6,0,29,0.0,60,22,3,2015-06-21 13:00:00,30,24,21,36,33,32,27.27272727272727,30.094168
2015,6,21,16,50,0.6,0,6,0,27,0.4,68,24,3,2015-06-21 16:00:00,38,38,62,50,16,53,31.57894736842105,35.470886
2015,6,21,17,44,0.5227272727272727,0,6,0,26,1.2,73,21,4,2015-06-21 17:00:00,34,50,38,60,7,63,29.411764705882355,39.26579
2015,6,21,18,29,0.7586206896551724,0,6,0,25,1.6,77,19,4,2015-06-21 18:00:00,40,44,50,37,1,43,21.62162162162162,29.054201
2015,6,21,19,21,0.5238095238095238,0,6,0,24,0.8,77,19,4,2015-06-21 19:00:00,31,29,44,44,1,21,32.25806451612903,20.62335
2015,6,22,7,11,0.9090909090909092,0,0,1,23,0.0,68,17,1,2015-06-22 07:00:00,9,11,0,13,4,15,22.22222222222222,10.994352
2015,6,22,14,9,0.5555555555555556,0,0,1,28,0.0,48,16,1,2015-06-22 14:00:00,12,12,22,13,6,24,25.0,10.851203
2015,6,22,19,32,0.90625,0,0,1,25,0.0,69,9,1,2015-06-22 19:00:00,25,49,55,24,2,43,33.33333333333333,19.069416
2015,6,23,7,16,0.875,0,1,1,24,0.3,81,18,3,2015-06-23 07:00:00,14,10,4,11,2,18,45.45454545454545,11.416044
2015,6,23,11,10,0.5,0,1,1,28,0.0,67,23,4,2015-06-23 11:00:00,14,7,19,8,1,6,25.0,6.7458434
2015,6,23,12,10,1.0,0,1,1,29,0.0,63,24,4,2015-06-23 12:00:00,10,10,7,9,2,14,11.11111111111111,7.8973727
2015,6,23,13,7,0.7142857142857143,0,1,1,29,0.0,67,23,4,2015-06-23 13:00:00,14,10,10,7,4,8,0.0,7.637314
2015,6,23,14,11,0.8181818181818182,0,1,1,28,0.6,72,23,3,2015-06-23 14:00:00,9,7,10,17,1,9,22.22222222222222,8.16351
2015,6,23,15,11,0.7272727272727273,0,1,1,27,0.8,77,22,3,2015-06-23 15:00:00,14,11,7,17,4,14,21.428571428571427,11.941787
2015,6,23,18,15,0.6666666666666666,0,1,1,26,2.0,81,18,4,2015-06-23 18:00:00,29,28,12,61,3,19,48.27586206896552,28.729536
2015,6,23,20,17,0.5882352941176471,0,1,1,24,0.1,83,22,1,2015-06-23 20:00:00,27,10,15,23,1,5,26.08695652173913,12.249504
2015,6,23,22,7,0.8571428571428571,0,1,1,22,0.0,82,20,1,2015-06-23 22:00:00,11,16,17,8,1,17,12.5,7.337043
2015,6,24,6,9,0.8888888888888888,0,2,1,20,0.0,73,13,1,2015-06-24 06:00:00,10,0,0,11,6,3,10.0,8.54449
2015,6,24,7,17,1.0,0,2,1,22,0.0,69,11,1,2015-06-24 07:00:00,14,9,0,14,14,16,21.428571428571427,15.449638
2015,6,24,8,22,0.9545454545454546,0,2,1,24,0.0,65,10,1,2015-06-24 08:00:00,19,17,9,30,16,32,15.789473684210526,24.179739
2015,6,24,9,14,0.9285714285714286,0,2,1,26,0.0,61,8,1,2015-06-24 09:00:00,15,22,17,8,14,29,0.0,13.007898
2015,6,24,10,11,0.8181818181818182,0,2,1,27,0.0,58,10,1,2015-06-24 10:00:00,14,14,22,10,9,17,10.0,10.7799835
2015,6,24,11,11,0.6363636363636364,0,2,1,28,0.0,54,11,1,2015-06-24 11:00:00,22,11,14,9,18,8,38.88888888888889,14.225097
2015,6,24,12,12,0.8333333333333334,0,2,1,28,0.0,50,13,1,2015-06-24 12:00:00,26,11,11,11,13,13,7.6923076923076925,15.827652
2015,6,24,13,9,0.6666666666666666,0,2,1,28,0.0,50,13,1,2015-06-24 13:00:00,14,12,11,10,13,16,30.76923076923077,12.342988
2015,6,24,15,22,0.8181818181818182,0,2,1,28,0.0,50,14,1,2015-06-24 15:00:00,17,19,9,11,20,13,29.411764705882355,16.506716
2015,6,24,16,17,0.7058823529411765,0,2,1,27,0.0,55,13,1,2015-06-24 16:00:00,21,22,19,30,33,14,43.333333333333336,26.34146
2015,6,24,17,51,0.8431372549019608,0,2,1,26,0.0,61,11,1,2015-06-24 17:00:00,36,17,22,38,41,21,34.21052631578947,37.11033
2015,6,24,18,51,0.8823529411764706,0,2,1,25,0.0,66,10,1,2015-06-24 18:00:00,40,51,17,48,41,39,24.390243902439025,45.617317
2015,6,24,19,38,0.8421052631578947,0,2,1,24,0.0,66,11,1,2015-06-24 19:00:00,19,51,51,42,29,54,31.03448275862069,32.683018
2015,6,25,9,19,0.9473684210526316,0,3,1,26,0.0,52,5,1,2015-06-25 09:00:00,15,24,4,21,10,22,26.666666666666668,15.601433
2015,6,25,17,38,0.868421052631579,0,3,1,24,0.0,60,16,1,2015-06-25 17:00:00,23,28,35,37,39,34,2.702702702702702,35.88492
2015,6,25,18,40,0.9,0,3,1,23,0.0,65,15,1,2015-06-25 18:00:00,42,38,28,42,23,22,4.761904761904762,34.865623
2015,6,25,19,31,0.7741935483870968,0,3,1,22,0.0,65,13,1,2015-06-25 19:00:00,28,40,38,42,20,41,10.714285714285714,30.006264
2015,6,25,20,17,0.8823529411764706,0,3,1,21,0.0,65,11,1,2015-06-25 20:00:00,18,31,40,28,11,32,5.555555555555555,18.810215
2015,6,25,23,2,1.0,0,3,1,20,0.0,66,6,1,2015-06-25 23:00:00,0,12,11,3,3,6,33.33333333333333,2.0653658
2015,6,26,6,4,1.0,0,4,1,21,0.1,74,10,3,2015-06-26 06:00:00,4,0,0,3,6,0,0.0,3.900475
2015,6,26,7,10,1.0,0,4,1,22,0.1,71,12,3,2015-06-26 07:00:00,14,4,0,12,11,13,16.666666666666664,12.686509
2015,6,26,8,24,0.9166666666666666,0,4,1,23,0.1,68,13,3,2015-06-26 08:00:00,15,10,4,27,19,14,26.31578947368421,18.81544
2015,6,26,9,14,0.7142857142857143,0,4,1,24,0.1,65,14,3,2015-06-26 09:00:00,10,24,10,9,11,40,40.0,10.105051
2015,6,26,13,11,1.0,0,4,1,25,0.1,61,8,3,2015-06-26 13:00:00,24,9,13,8,10,8,10.0,11.53422
2015,6,26,14,20,0.7,0,4,1,25,0.4,61,9,3,2015-06-26 14:00:00,27,11,9,14,11,10,42.85714285714285,14.360928
2015,6,26,15,19,0.4736842105263157,0,4,1,25,0.5,62,9,3,2015-06-26 15:00:00,25,20,11,19,19,16,0.0,19.093348
2015,6,26,16,26,0.6538461538461539,0,4,1,24,0.2,69,9,3,2015-06-26 16:00:00,28,19,20,32,24,19,7.142857142857142,24.295174
2015,6,26,17,46,0.6956521739130435,0,4,1,23,0.5,75,9,3,2015-06-26 17:00:00,71,26,19,42,44,23,4.545454545454546,46.45543
2015,6,26,18,45,0.8222222222222222,0,4,1,22,0.6,81,10,3,2015-06-26 18:00:00,46,46,26,34,29,35,32.35294117647059,36.47582
2015,6,26,22,7,0.7142857142857143,0,4,1,19,0.1,87,9,3,2015-06-26 22:00:00,5,11,17,15,1,9,40.0,5.943133
2015,6,27,0,3,0.6666666666666666,0,5,0,18,0.3,87,5,3,2015-06-27 00:00:00,3,4,7,3,5,4,0.0,2.6948564
2015,6,27,9,10,0.6,0,5,0,20,0.1,70,20,3,2015-06-27 09:00:00,13,10,2,9,7,7,11.11111111111111,7.986182
2015,6,27,10,12,0.9166666666666666,0,5,0,20,0.1,71,20,3,2015-06-27 10:00:00,12,10,10,14,4,18,0.0,9.32861
2015,6,27,11,11,0.7272727272727273,0,5,0,19,0.5,73,20,3,2015-06-27 11:00:00,17,12,10,23,9,7,35.294117647058826,12.709463
2015,6,27,13,17,0.4117647058823529,0,5,0,19,0.4,78,23,3,2015-06-27 13:00:00,15,29,11,41,21,38,19.047619047619047,25.808748
2015,6,27,14,22,0.5909090909090909,0,5,0,18,1.0,80,26,3,2015-06-27 14:00:00,16,17,29,26,44,28,15.384615384615383,26.372356
2015,6,28,12,12,0.8333333333333334,0,6,0,19,0.1,84,9,3,2015-06-28 12:00:00,24,4,2,17,23,10,47.82608695652174,16.4974
2015,6,28,15,22,0.8636363636363636,0,6,0,23,0.0,70,8,2,2015-06-28 15:00:00,38,3,5,23,37,10,40.54054054054054,25.66638
2015,6,29,6,7,1.0,0,0,1,18,0.0,80,17,1,2015-06-29 06:00:00,11,3,0,5,5,5,40.0,7.273999
2015,6,29,7,16,0.9375,0,0,1,19,0.0,74,17,1,2015-06-29 07:00:00,11,7,3,9,13,11,45.45454545454545,11.698386
2015,6,29,8,19,0.8947368421052632,0,0,1,21,0.0,68,17,1,2015-06-29 08:00:00,24,16,7,13,16,22,18.75,18.701788
2015,6,29,9,12,1.0,0,0,1,22,0.0,62,17,1,2015-06-29 09:00:00,23,19,16,15,10,38,20.0,15.9459715
2015,6,29,14,15,0.7333333333333333,0,0,1,24,0.0,57,15,1,2015-06-29 14:00:00,9,11,21,12,13,10,25.0,10.347873
2015,6,29,15,17,0.6470588235294118,0,0,1,24,0.0,56,16,1,2015-06-29 15:00:00,24,15,11,4,14,14,21.428571428571427,13.569026
2015,6,29,18,52,0.8846153846153846,0,0,1,23,0.0,70,6,1,2015-06-29 18:00:00,49,50,23,26,67,31,6.122448979591836,47.765846
2015,6,30,6,7,1.0,0,1,1,22,0.0,68,4,1,2015-06-30 06:00:00,10,0,0,6,9,2,22.22222222222222,8.073141
2015,6,30,7,16,0.875,0,1,1,23,0.0,64,8,1,2015-06-30 07:00:00,16,7,0,14,11,13,14.285714285714285,14.917038
2015,6,30,8,25,0.96,0,1,1,24,0.0,60,12,1,2015-06-30 08:00:00,25,16,7,15,17,26,47.05882352941176,20.648481
2015,6,30,9,14,0.7857142857142857,0,1,1,25,0.0,55,17,1,2015-06-30 09:00:00,19,25,16,21,9,43,26.31578947368421,17.45153
2015,6,30,11,10,0.6,0,1,1,26,0.0,55,23,1,2015-06-30 11:00:00,10,13,14,14,8,12,0.0,10.798161
2015,6,30,14,11,0.8181818181818182,0,1,1,25,0.1,59,26,3,2015-06-30 14:00:00,11,11,16,9,17,16,0.0,11.193449
2015,6,30,15,16,0.75,0,1,1,25,0.1,61,26,3,2015-06-30 15:00:00,11,11,11,14,17,9,14.285714285714285,12.329046
2015,6,30,17,34,0.8529411764705882,0,1,1,23,0.1,72,19,3,2015-06-30 17:00:00,28,21,16,8,33,23,21.428571428571427,24.246664
2015,6,30,19,29,0.8620689655172413,0,1,1,22,0.1,82,17,3,2015-06-30 19:00:00,10,59,34,24,41,47,20.833333333333336,27.552874
2015,6,30,20,28,0.7857142857142857,0,1,1,21,0.4,87,18,3,2015-06-30 20:00:00,17,29,59,27,23,37,21.73913043478261,20.726408
2015,6,30,21,15,0.9333333333333332,0,1,1,20,0.6,92,19,3,2015-06-30 21:00:00,16,28,29,18,10,22,6.25,13.651105
2015,7,1,0,2,1.0,0,2,1,20,3.7,94,9,4,2015-07-01 00:00:00,3,1,2,1,3,1,33.33333333333333,1.0886046
2015,7,1,6,7,1.0,0,2,1,21,2.3,92,7,4,2015-07-01 06:00:00,9,0,0,10,11,2,30.0,7.371309
