year,month,day,hour,ausleihen,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,rueckgaben1stunde,rueckgaben1woche,rueckgaben2woche,rueckgaben3woche,rueckgaben2,ausleihpredict,rueckgabenpredict
2018,6,17,13,33,0,6,0,32.0,0.0,35.0,8.0,1,2018-06-17 13:00:00,45,27,32,8,33.0,31.27402,33.686424
2018,6,17,14,39,0,6,0,31.0,0.0,36.0,10.0,1,2018-06-17 14:00:00,33,12,20,4,39.0,20.13883,22.776403
2018,6,17,15,39,0,6,0,31.0,0.0,37.0,13.0,1,2018-06-17 15:00:00,39,26,23,12,39.0,30.469652,29.291811
2018,6,17,16,43,0,6,0,30.0,0.0,40.0,13.0,1,2018-06-17 16:00:00,39,18,22,17,43.0,25.715101,28.458233
2018,6,17,17,22,0,6,0,28.0,0.0,44.0,14.0,1,2018-06-17 17:00:00,43,13,21,16,22.0,30.095182,30.316563
2018,6,17,18,42,0,6,0,27.0,0.0,47.0,15.0,1,2018-06-17 18:00:00,22,14,29,16,42.0,23.346079,24.176294
2018,6,17,19,38,0,6,0,26.0,0.0,51.0,15.0,1,2018-06-17 19:00:00,42,20,29,8,38.0,27.309595,28.213839
2018,6,17,20,26,0,6,0,26.0,0.0,54.0,15.0,1,2018-06-17 20:00:00,38,6,5,16,26.0,16.127144,17.792622
2018,6,17,21,15,0,6,0,25.0,0.0,58.0,15.0,1,2018-06-17 21:00:00,26,3,1,10,15.0,15.303039,13.065328
2018,6,17,22,5,0,6,0,24.0,0.0,60.0,15.0,1,2018-06-17 22:00:00,15,4,3,1,5.0,0.0,6.0197806
2018,6,18,6,17,0,0,1,24.0,0.0,72.0,10.0,1,2018-06-18 06:00:00,2,10,1,1,17.0,5.114449,5.64521
2018,6,18,8,86,0,0,1,27.0,0.0,63.0,13.0,1,2018-06-18 08:00:00,37,67,38,6,86.0,27.019928,44.45624
2018,6,18,9,46,0,0,1,29.0,0.0,59.0,15.0,1,2018-06-18 09:00:00,86,48,39,7,46.0,23.7778,45.991776
2018,6,18,10,15,0,0,1,29.0,0.0,56.0,15.0,1,2018-06-18 10:00:00,46,19,12,22,15.0,16.586245,22.778242
2018,6,18,11,17,0,0,1,30.0,0.0,54.0,16.0,1,2018-06-18 11:00:00,15,16,6,23,17.0,18.385622,18.004513
2018,6,18,12,27,0,0,1,31.0,0.0,52.0,16.0,1,2018-06-18 12:00:00,17,27,17,26,27.0,19.226868,24.093561
2018,6,18,13,13,0,0,1,31.0,0.0,52.0,17.0,1,2018-06-18 13:00:00,27,17,14,30,13.0,26.409143,25.648165
2018,6,18,14,15,0,0,1,31.0,0.2,52.0,17.0,3,2018-06-18 14:00:00,13,32,31,33,32.0,24.136389,30.432795
2018,6,18,15,14,0,0,1,31.0,0.3,53.0,17.0,3,2018-06-18 15:00:00,15,28,14,22,14.0,20.600584,21.122513
2018,6,18,16,23,0,0,1,31.0,0.2,55.0,17.0,3,2018-06-18 16:00:00,14,44,23,19,23.0,23.717024,28.401731
2018,6,18,17,36,0,0,1,30.0,0.3,57.0,18.0,3,2018-06-18 17:00:00,23,44,50,24,36.0,57.142494,40.55424
2018,6,18,18,48,0,0,1,30.0,0.4,59.0,18.0,3,2018-06-18 18:00:00,36,56,56,36,48.0,81.59938,53.034336
2018,6,18,19,41,0,0,1,29.0,0.2,62.0,19.0,3,2018-06-18 19:00:00,48,22,41,26,41.0,46.378773,37.5768
2018,6,18,20,18,0,0,1,28.0,1.1,66.0,20.0,4,2018-06-18 20:00:00,41,36,21,8,18.0,29.282034,27.368391
2018,6,18,21,5,0,0,1,27.0,1.5,69.0,21.0,4,2018-06-18 21:00:00,18,14,19,22,19.0,16.467821,17.349178
2018,6,18,22,4,0,0,1,27.0,0.7,70.0,21.0,4,2018-06-18 22:00:00,5,5,9,2,4.0,6.411005,6.04328
2018,6,18,23,3,0,0,1,26.0,1.2,72.0,20.0,4,2018-06-18 23:00:00,4,4,3,5,3.0,2.8480148,4.566669
2018,6,19,5,5,0,1,1,25.0,0.4,74.0,16.0,3,2018-06-19 05:00:00,0,3,2,5,5.0,3.294239,4.176457
2018,6,19,6,9,0,1,1,25.0,0.5,71.0,14.0,3,2018-06-19 06:00:00,5,23,16,17,9.0,9.858961,20.228762
2018,6,19,7,47,0,1,1,26.0,0.2,67.0,15.0,3,2018-06-19 07:00:00,9,37,39,32,47.0,21.093077,35.685734
2018,6,19,8,62,0,1,1,27.0,0.0,62.0,16.0,1,2018-06-19 08:00:00,47,94,99,104,62.0,34.137783,96.642654
2018,6,19,9,56,0,1,1,28.0,0.0,57.0,17.0,1,2018-06-19 09:00:00,62,67,63,33,56.0,21.742796,55.825382
2018,6,19,10,7,0,1,1,28.0,0.0,53.0,14.0,1,2018-06-19 10:00:00,56,18,14,11,7.0,17.96674,23.632183
2018,6,19,11,17,0,1,1,29.0,0.0,48.0,12.0,1,2018-06-19 11:00:00,7,9,19,13,17.0,13.188089,14.361508
2018,6,19,12,11,0,1,1,29.0,0.0,44.0,9.0,1,2018-06-19 12:00:00,17,17,18,18,11.0,20.34706,20.407213
2018,6,19,13,7,0,1,1,30.0,0.0,43.0,8.0,1,2018-06-19 13:00:00,11,21,8,15,15.0,13.23939,15.82744
2018,6,19,14,11,0,1,1,30.0,0.0,41.0,8.0,1,2018-06-19 14:00:00,7,16,11,11,11.0,14.320612,13.82578
2018,6,19,15,17,0,1,1,30.0,0.0,40.0,7.0,1,2018-06-19 15:00:00,11,32,22,10,17.0,19.2898,21.144205
2018,6,19,16,33,0,1,1,30.0,0.0,43.0,6.0,1,2018-06-19 16:00:00,17,19,26,14,33.0,20.917336,21.561888
2018,6,19,17,47,0,1,1,29.0,0.0,45.0,4.0,1,2018-06-19 17:00:00,33,55,41,50,47.0,64.07143,49.10042
2018,6,19,18,55,0,1,1,28.0,0.0,47.0,3.0,1,2018-06-19 18:00:00,47,57,59,67,55.0,96.67842,65.22236
2018,6,19,19,49,0,1,1,27.0,0.0,50.0,4.0,1,2018-06-19 19:00:00,55,41,47,59,49.0,64.47976,52.535618
2018,6,19,20,40,0,1,1,26.0,0.0,53.0,6.0,1,2018-06-19 20:00:00,49,23,26,46,40.0,37.424587,35.715733
2018,6,19,21,14,0,1,1,24.0,0.0,55.0,7.0,1,2018-06-19 21:00:00,40,23,16,9,14.0,23.470312,22.705313
2018,6,19,22,11,0,1,1,24.0,0.0,56.0,7.0,1,2018-06-19 22:00:00,14,17,13,9,11.0,15.117195,13.668908
2018,6,19,23,7,0,1,1,23.0,0.0,56.0,7.0,1,2018-06-19 23:00:00,11,3,7,7,7.0,7.4535832,7.8491354
2018,6,20,0,2,0,2,1,23.0,0.0,57.0,8.0,1,2018-06-20 00:00:00,7,3,2,1,2.0,0.0,3.1210356
2018,6,20,6,13,0,2,1,23.0,0.0,50.0,8.0,1,2018-06-20 06:00:00,1,11,11,11,13.0,6.00745,12.533185
2018,6,20,7,43,0,2,1,24.0,0.0,47.0,8.0,1,2018-06-20 07:00:00,13,29,43,50,43.0,23.763338,38.95564
2018,6,20,8,84,0,2,1,25.0,0.0,45.0,9.0,1,2018-06-20 08:00:00,43,64,77,70,84.0,29.591192,70.34514
2018,6,20,9,49,0,2,1,26.0,0.0,42.0,9.0,1,2018-06-20 09:00:00,84,50,58,58,49.0,23.861914,55.901127
2018,6,20,10,18,0,2,1,27.0,0.0,42.0,9.0,1,2018-06-20 10:00:00,49,12,21,21,18.0,15.246745,22.25968
2018,6,20,11,25,0,2,1,28.0,0.0,42.0,8.0,1,2018-06-20 11:00:00,18,16,15,14,25.0,15.233688,17.133638
2018,6,20,12,17,0,2,1,28.0,0.0,42.0,7.0,1,2018-06-20 12:00:00,25,11,12,7,17.0,15.765522,17.21646
2018,6,20,13,23,0,2,1,28.0,0.0,44.0,6.0,1,2018-06-20 13:00:00,17,10,30,18,23.0,16.661308,19.920622
2018,6,20,14,14,0,2,1,28.0,0.0,46.0,6.0,1,2018-06-20 14:00:00,23,8,20,15,14.0,18.789387,19.146362
2018,6,20,15,14,0,2,1,28.0,0.0,49.0,6.0,1,2018-06-20 15:00:00,14,15,20,17,14.0,17.850346,17.036863
2018,6,20,16,32,0,2,1,27.0,0.0,51.0,7.0,1,2018-06-20 16:00:00,14,13,16,27,32.0,18.16414,19.758377
2018,6,20,17,54,0,2,1,27.0,0.0,53.0,8.0,1,2018-06-20 17:00:00,32,29,31,66,54.0,56.60321,44.568474
2018,6,20,18,38,0,2,1,26.0,0.0,55.0,9.0,1,2018-06-20 18:00:00,54,39,48,74,38.0,87.88599,61.480408
2018,6,20,19,47,0,2,1,26.0,0.0,59.0,9.0,1,2018-06-20 19:00:00,38,38,28,43,47.0,47.94912,37.78021
2018,6,20,20,25,0,2,1,25.0,0.0,64.0,8.0,2,2018-06-20 20:00:00,47,21,22,28,25.0,29.247025,28.33044
2018,6,20,21,14,0,2,1,24.0,0.0,68.0,7.0,2,2018-06-20 21:00:00,25,16,14,9,14.0,18.982168,15.536866
2018,6,20,22,11,0,2,1,24.0,0.0,70.0,7.0,2,2018-06-20 22:00:00,14,8,11,8,11.0,8.852959,9.253617
2018,6,20,23,3,0,2,1,23.0,0.2,72.0,7.0,3,2018-06-20 23:00:00,11,2,2,5,3.0,3.6785831,4.2538476
2018,6,21,5,3,0,3,1,22.0,0.1,66.0,7.0,3,2018-06-21 05:00:00,0,1,1,2,3.0,2.3953345,1.8493577
2018,6,21,6,2,0,3,1,22.0,0.2,64.0,5.0,3,2018-06-21 06:00:00,3,17,11,11,11.0,7.4468837,14.683959
2018,6,21,7,14,0,3,1,22.0,0.1,62.0,7.0,3,2018-06-21 07:00:00,2,29,36,42,36.0,19.906065,33.709713
2018,6,21,8,35,0,3,1,23.0,0.0,60.0,9.0,1,2018-06-21 08:00:00,14,87,78,77,78.0,32.62645,76.79376
2018,6,21,9,39,0,3,1,23.0,0.0,58.0,10.0,1,2018-06-21 09:00:00,35,63,49,58,39.0,20.92676,54.06934
2018,6,21,10,10,0,3,1,25.0,0.0,53.0,8.0,1,2018-06-21 10:00:00,39,16,17,17,10.0,12.438254,19.330256
2018,6,21,11,18,0,3,1,27.0,0.0,49.0,6.0,1,2018-06-21 11:00:00,10,12,15,5,18.0,13.335856,13.243405
2018,6,21,13,17,0,3,1,29.0,0.0,44.0,3.0,1,2018-06-21 13:00:00,23,19,9,4,17.0,18.014387,17.880339
2018,6,21,14,18,0,3,1,30.0,0.0,43.0,3.0,1,2018-06-21 14:00:00,17,28,22,7,18.0,20.391218,21.766638
2018,6,21,15,31,0,3,1,30.0,0.0,43.0,4.0,1,2018-06-21 15:00:00,18,30,18,14,31.0,25.135887,21.797092
2018,6,21,16,27,0,3,1,29.0,0.0,45.0,4.0,1,2018-06-21 16:00:00,31,31,24,19,27.0,23.329119,28.032633
2018,6,21,17,45,0,3,1,28.0,0.0,48.0,4.0,1,2018-06-21 17:00:00,27,48,57,29,45.0,52.275043,43.50263
2018,6,21,18,74,0,3,1,28.0,0.0,50.0,5.0,1,2018-06-21 18:00:00,45,56,53,34,74.0,81.74845,54.528206
2018,6,21,19,41,0,3,1,27.0,0.0,53.0,5.0,1,2018-06-21 19:00:00,74,52,42,27,41.0,51.331505,50.262497
2018,6,21,20,34,0,3,1,26.0,0.0,55.0,5.0,1,2018-06-21 20:00:00,41,46,26,18,34.0,33.265465,32.40505
2018,6,21,21,28,0,3,1,25.0,0.0,58.0,5.0,1,2018-06-21 21:00:00,34,29,20,7,28.0,26.709364,23.13048
2018,6,21,22,14,0,3,1,24.0,0.0,62.0,7.0,1,2018-06-21 22:00:00,28,13,4,10,14.0,13.445817,13.956895
2018,6,21,23,2,0,3,1,23.0,0.0,66.0,9.0,1,2018-06-21 23:00:00,14,2,2,2,2.0,6.0806646,5.9907537
2018,6,22,0,4,0,4,1,22.0,0.0,70.0,10.0,1,2018-06-22 00:00:00,2,4,6,3,4.0,2.3559084,5.220242
2018,6,22,6,17,0,4,1,21.0,0.1,70.0,10.0,3,2018-06-22 06:00:00,1,8,10,8,17.0,5.8373456,10.339387
2018,6,22,7,29,0,4,1,22.0,0.0,67.0,13.0,3,2018-06-22 07:00:00,17,30,37,23,29.0,20.690208,31.538477
2018,6,22,8,74,0,4,1,22.0,0.0,64.0,15.0,1,2018-06-22 08:00:00,29,63,66,22,74.0,24.457222,54.074326
2018,6,22,9,45,0,4,1,23.0,0.0,62.0,18.0,1,2018-06-22 09:00:00,74,62,75,31,45.0,21.917067,58.869915
2018,6,22,10,29,0,4,1,24.0,0.0,61.0,17.0,1,2018-06-22 10:00:00,45,29,22,19,29.0,19.170189,26.664762
2018,6,22,11,16,0,4,1,24.0,0.0,59.0,15.0,1,2018-06-22 11:00:00,29,9,11,9,16.0,15.752174,17.951624
2018,6,22,12,15,0,4,1,24.0,0.0,58.0,14.0,1,2018-06-22 12:00:00,16,23,31,19,15.0,18.394127,25.184767
2018,6,22,13,21,0,4,1,24.0,0.0,59.0,16.0,1,2018-06-22 13:00:00,15,36,30,20,21.0,25.78219,27.995108
2018,6,22,14,34,0,4,1,23.0,0.0,59.0,18.0,1,2018-06-22 14:00:00,21,25,33,33,34.0,28.75089,29.820318
2018,6,22,15,29,0,4,1,23.0,0.0,60.0,20.0,1,2018-06-22 15:00:00,34,41,42,29,29.0,31.249605,36.74689
2018,6,22,16,38,0,4,1,22.0,0.0,62.0,17.0,1,2018-06-22 16:00:00,29,42,48,47,38.0,50.754295,43.427937
2018,6,22,17,56,0,4,1,22.0,0.0,64.0,15.0,1,2018-06-22 17:00:00,38,39,59,41,56.0,85.3778,54.565407
2018,6,22,18,38,0,4,1,21.0,0.0,66.0,13.0,1,2018-06-22 18:00:00,56,59,63,51,38.0,71.05403,59.897675
2018,6,22,19,18,0,4,1,21.0,0.0,70.0,14.0,1,2018-06-22 19:00:00,38,43,40,35,40.0,44.126236,38.76269
2018,6,22,20,14,0,4,1,20.0,0.0,74.0,16.0,2,2018-06-22 20:00:00,18,29,37,15,29.0,29.683348,24.891417
2018,6,22,21,9,0,4,1,19.0,0.0,77.0,18.0,2,2018-06-22 21:00:00,14,15,21,19,19.0,15.981836,17.04772
2018,6,22,22,9,0,4,1,19.0,0.0,78.0,18.0,2,2018-06-22 22:00:00,9,14,13,9,9.0,10.589841,11.664851
2018,6,22,23,3,0,4,1,19.0,0.0,79.0,19.0,2,2018-06-22 23:00:00,9,7,8,7,7.0,8.8502865,8.524249
2018,6,23,8,6,0,5,0,19.0,0.6,80.0,16.0,3,2018-06-23 08:00:00,2,13,12,15,13.0,10.235632,14.995576
2018,6,23,9,10,0,5,0,19.0,0.8,78.0,16.0,3,2018-06-23 09:00:00,6,10,15,12,10.0,15.087915,12.772776
2018,6,23,10,12,0,5,0,20.0,0.4,76.0,14.0,3,2018-06-23 10:00:00,10,34,19,22,12.0,21.340166,23.032206
2018,6,23,11,21,0,5,0,21.0,0.7,75.0,13.0,3,2018-06-23 11:00:00,12,49,32,54,49.0,31.990427,41.59399
2018,6,23,12,15,0,5,0,22.0,0.9,73.0,12.0,3,2018-06-23 12:00:00,21,43,45,41,43.0,42.493484,40.45581
2018,6,23,13,30,0,5,0,22.0,0.5,72.0,10.0,3,2018-06-23 13:00:00,15,30,60,50,30.0,45.020435,42.98344
2018,6,23,14,27,0,5,0,22.0,0.1,72.0,9.0,3,2018-06-23 14:00:00,30,54,59,57,57.0,52.83479,52.459106
2018,6,23,15,32,0,5,0,21.0,0.2,71.0,8.0,3,2018-06-23 15:00:00,27,30,41,57,32.0,43.88762,41.42985
2018,6,23,16,21,0,5,0,21.0,0.1,73.0,7.0,3,2018-06-23 16:00:00,32,32,71,37,21.0,41.811134,45.181767
2018,6,23,17,17,0,5,0,21.0,0.3,74.0,6.0,3,2018-06-23 17:00:00,21,42,45,44,44.0,42.47104,41.904312
2018,6,23,18,22,0,5,0,21.0,0.4,76.0,4.0,3,2018-06-23 18:00:00,17,43,42,28,22.0,50.017845,36.757122
2018,6,23,19,21,0,5,0,20.0,0.2,77.0,5.0,3,2018-06-23 19:00:00,22,41,40,34,21.0,31.118837,35.70129
2018,6,23,20,12,0,5,0,20.0,0.1,77.0,5.0,3,2018-06-23 20:00:00,21,32,20,12,12.0,23.721197,22.337942
2018,6,23,21,8,0,5,0,19.0,0.1,78.0,5.0,3,2018-06-23 21:00:00,12,17,14,29,17.0,20.965899,19.291094
2018,6,23,22,6,0,5,0,19.0,0.1,79.0,5.0,3,2018-06-23 22:00:00,8,20,8,8,6.0,11.58697,11.841706
2018,6,23,23,9,0,5,0,19.0,0.1,80.0,5.0,3,2018-06-23 23:00:00,6,10,7,5,9.0,5.2206426,8.357774
2018,6,24,8,11,0,6,0,24.0,0.0,71.0,8.0,1,2018-06-24 08:00:00,4,10,4,4,11.0,9.250479,9.122492
2018,6,24,9,18,0,6,0,26.0,0.0,66.0,9.0,1,2018-06-24 09:00:00,11,16,9,9,18.0,12.276606,13.458072
2018,6,24,10,21,0,6,0,27.0,0.0,62.0,9.0,1,2018-06-24 10:00:00,18,39,20,22,21.0,19.19496,25.736135
2018,6,24,11,20,0,6,0,27.0,0.1,59.0,10.0,3,2018-06-24 11:00:00,21,33,31,27,20.0,24.607485,30.013916
2018,6,24,12,25,0,6,0,28.0,0.1,56.0,10.0,3,2018-06-24 12:00:00,20,45,31,21,25.0,31.023489,32.335567
2018,6,24,13,30,0,6,0,28.0,0.1,57.0,11.0,3,2018-06-24 13:00:00,25,33,27,32,30.0,26.539572,30.19284
2018,6,24,14,24,0,6,0,28.0,1.3,58.0,12.0,4,2018-06-24 14:00:00,30,39,12,20,24.0,28.319859,28.257372
2018,6,24,15,29,0,6,0,28.0,1.8,59.0,13.0,4,2018-06-24 15:00:00,24,39,26,23,29.0,28.34274,29.07406
2018,6,24,16,36,0,6,0,27.0,0.9,60.0,12.0,4,2018-06-24 16:00:00,29,43,18,22,36.0,30.572763,30.73371
2018,6,24,17,32,0,6,0,27.0,2.2,61.0,12.0,4,2018-06-24 17:00:00,36,22,13,21,32.0,27.632854,28.275055
2018,6,24,18,42,0,6,0,26.0,2.9,62.0,11.0,4,2018-06-24 18:00:00,32,42,14,29,42.0,34.98124,32.43048
2018,6,24,19,30,0,6,0,25.0,1.5,66.0,11.0,4,2018-06-24 19:00:00,42,38,20,29,30.0,28.103123,31.989569
2018,6,24,20,18,0,6,0,25.0,0.7,70.0,12.0,3,2018-06-24 20:00:00,30,26,6,5,18.0,18.998474,18.598665
2018,6,24,21,14,0,6,0,24.0,1.0,74.0,12.0,3,2018-06-24 21:00:00,18,15,3,1,14.0,14.783373,10.916362
2018,6,24,22,6,0,6,0,23.0,0.5,75.0,14.0,3,2018-06-24 22:00:00,14,5,4,3,6.0,0.0,6.2641487
2018,6,25,6,13,0,0,1,21.0,0.0,68.0,16.0,1,2018-06-25 06:00:00,2,17,10,1,13.0,7.3657827,10.884673
2018,6,25,7,48,0,0,1,22.0,0.0,62.0,18.0,1,2018-06-25 07:00:00,13,37,30,11,48.0,19.697247,28.300238
2018,6,25,8,81,0,0,1,23.0,0.0,56.0,21.0,1,2018-06-25 08:00:00,48,86,67,38,81.0,31.123388,67.34006
2018,6,25,9,46,0,0,1,24.0,0.0,50.0,23.0,1,2018-06-25 09:00:00,81,46,48,39,46.0,24.75771,50.46344
2018,6,25,10,25,0,0,1,25.0,0.0,44.0,20.0,1,2018-06-25 10:00:00,46,15,19,12,25.0,16.20767,21.689844
2018,6,25,11,22,0,0,1,26.0,0.0,39.0,17.0,1,2018-06-25 11:00:00,25,17,16,6,22.0,19.413986,20.060858
2018,6,25,12,15,0,0,1,27.0,0.0,34.0,14.0,1,2018-06-25 12:00:00,22,27,27,17,15.0,18.261,25.84136
2018,6,25,13,21,0,0,1,27.0,0.0,35.0,13.0,1,2018-06-25 13:00:00,15,13,17,14,21.0,19.524239,18.068089
2018,6,25,14,13,0,0,1,27.0,0.0,37.0,13.0,1,2018-06-25 14:00:00,21,15,32,31,31.0,20.22259,26.733957
2018,6,25,15,15,0,0,1,27.0,0.0,38.0,12.0,1,2018-06-25 15:00:00,13,14,28,14,15.0,18.062767,18.871937
2018,6,25,16,29,0,0,1,26.0,0.0,41.0,10.0,1,2018-06-25 16:00:00,15,23,44,23,29.0,25.524454,29.214891
2018,6,25,17,38,0,0,1,26.0,0.0,44.0,8.0,1,2018-06-25 17:00:00,29,36,44,50,38.0,66.08336,46.582233
2018,6,25,18,66,0,0,1,25.0,0.0,46.0,5.0,1,2018-06-25 18:00:00,38,48,56,56,66.0,90.15733,58.046104
2018,6,25,19,73,0,0,1,24.0,0.0,49.0,5.0,1,2018-06-25 19:00:00,66,41,22,41,73.0,60.27672,48.068775
2018,6,25,20,34,0,0,1,24.0,0.0,51.0,4.0,1,2018-06-25 20:00:00,73,18,36,21,34.0,44.968002,40.073566
2018,6,25,21,15,0,0,1,23.0,0.0,54.0,4.0,1,2018-06-25 21:00:00,34,5,14,19,15.0,20.880283,19.27608
2018,6,25,22,13,0,0,1,22.0,0.0,54.0,6.0,1,2018-06-25 22:00:00,15,4,5,9,13.0,8.659585,8.874917
2018,6,25,23,5,0,0,1,21.0,0.0,54.0,8.0,1,2018-06-25 23:00:00,13,3,4,3,5.0,5.035194,6.3910813
2018,6,26,0,1,0,1,1,21.0,0.0,55.0,10.0,1,2018-06-26 00:00:00,5,1,1,1,1.0,3.108512,3.3634076
2018,6,26,5,4,0,1,1,20.0,0.0,61.0,10.0,1,2018-06-26 05:00:00,0,5,3,2,4.0,3.5455523,4.1072984
2018,6,26,6,19,0,1,1,21.0,0.0,61.0,9.0,1,2018-06-26 06:00:00,4,9,23,16,19.0,9.375721,17.553015
2018,6,26,7,47,0,1,1,22.0,0.0,58.0,10.0,1,2018-06-26 07:00:00,19,47,37,39,47.0,23.870329,40.986576
2018,6,26,8,86,0,1,1,23.0,0.0,54.0,12.0,1,2018-06-26 08:00:00,47,62,94,99,86.0,35.498352,82.769104
2018,6,26,9,60,0,1,1,24.0,0.0,51.0,13.0,1,2018-06-26 09:00:00,86,56,67,63,60.0,29.57353,62.037003
2018,6,26,10,31,0,1,1,24.0,0.0,50.0,13.0,1,2018-06-26 10:00:00,60,7,18,14,31.0,17.80282,23.293943
2018,6,26,11,19,0,1,1,25.0,0.0,49.0,13.0,1,2018-06-26 11:00:00,31,17,9,19,19.0,14.104111,20.64306
2018,6,26,12,20,0,1,1,25.0,0.0,49.0,13.0,1,2018-06-26 12:00:00,19,11,17,18,20.0,19.225332,19.631655
2018,6,26,13,17,0,1,1,25.0,0.0,50.0,14.0,1,2018-06-26 13:00:00,20,7,21,8,17.0,15.374156,17.26565
2018,6,26,14,16,0,1,1,25.0,0.0,51.0,16.0,1,2018-06-26 14:00:00,17,11,16,11,16.0,15.531794,16.592974
2018,6,26,15,28,0,1,1,25.0,0.0,52.0,17.0,1,2018-06-26 15:00:00,16,17,32,22,28.0,24.180346,22.765837
2018,6,26,16,32,0,1,1,24.0,0.0,54.0,17.0,1,2018-06-26 16:00:00,28,33,19,26,32.0,23.057007,27.683279
2018,6,26,17,35,0,1,1,23.0,0.0,56.0,17.0,1,2018-06-26 17:00:00,32,47,55,41,35.0,66.897285,48.86777
2018,6,26,18,78,0,1,1,23.0,0.0,58.0,17.0,1,2018-06-26 18:00:00,35,55,57,59,78.0,89.94679,58.50046
2018,6,26,19,72,0,1,1,22.0,0.0,59.0,17.0,1,2018-06-26 19:00:00,78,49,41,47,72.0,70.75277,58.176872
2018,6,26,20,46,0,1,1,22.0,0.0,61.0,17.0,1,2018-06-26 20:00:00,72,40,23,26,46.0,38.872704,40.60777
2018,6,26,21,24,0,1,1,21.0,0.0,63.0,18.0,1,2018-06-26 21:00:00,46,14,23,16,24.0,28.382587,25.786242
2018,6,26,22,13,0,1,1,21.0,0.0,63.0,16.0,1,2018-06-26 22:00:00,24,11,17,13,13.0,15.467707,16.054852
2018,6,26,23,13,0,1,1,21.0,0.0,64.0,15.0,1,2018-06-26 23:00:00,13,7,3,7,13.0,8.246185,8.411278
2018,6,27,0,4,0,2,1,21.0,0.0,64.0,13.0,1,2018-06-27 00:00:00,13,2,3,2,4.0,4.852924,5.3236394
2018,6,27,6,12,0,2,1,21.0,0.0,69.0,10.0,1,2018-06-27 06:00:00,0,13,11,11,12.0,6.1501336,12.882245
2018,6,27,7,37,0,2,1,22.0,0.0,67.0,13.0,1,2018-06-27 07:00:00,12,43,29,43,37.0,21.912977,37.125057
2018,6,27,8,73,0,2,1,22.0,0.0,65.0,16.0,2,2018-06-27 08:00:00,37,84,64,77,73.0,32.83025,73.484116
2018,6,27,9,39,0,2,1,23.0,0.0,63.0,19.0,2,2018-06-27 09:00:00,73,49,50,58,39.0,20.586985,52.046722
2018,6,27,10,24,0,2,1,23.0,0.0,64.0,19.0,2,2018-06-27 10:00:00,39,18,12,21,24.0,15.270825,19.230303
2018,6,27,11,21,0,2,1,23.0,0.1,65.0,18.0,3,2018-06-27 11:00:00,24,25,16,15,21.0,17.824202,20.877632
2018,6,27,12,14,0,2,1,22.0,0.1,66.0,18.0,3,2018-06-27 12:00:00,21,17,11,12,14.0,14.194603,16.994028
2018,6,27,13,15,0,2,1,22.0,0.0,65.0,20.0,3,2018-06-27 13:00:00,14,23,10,30,15.0,19.338707,20.878393
2018,6,27,14,16,0,2,1,23.0,0.0,63.0,22.0,2,2018-06-27 14:00:00,15,14,8,20,16.0,18.124445,16.375345
2018,6,27,15,19,0,2,1,23.0,0.0,62.0,24.0,2,2018-06-27 15:00:00,16,14,15,20,19.0,13.711832,16.44024
2018,6,27,16,20,0,2,1,22.0,0.0,66.0,22.0,2,2018-06-27 16:00:00,19,32,13,16,20.0,23.027967,21.893225
2018,6,27,17,32,0,2,1,22.0,0.2,70.0,19.0,3,2018-06-27 17:00:00,20,54,29,31,32.0,51.4616,36.98419
2018,6,27,18,42,0,2,1,21.0,0.3,74.0,17.0,3,2018-06-27 18:00:00,32,38,39,48,42.0,79.18744,47.314457
2018,6,27,19,27,0,2,1,21.0,0.2,77.0,18.0,3,2018-06-27 19:00:00,42,47,38,28,27.0,48.04133,38.489895
2018,6,27,20,23,0,2,1,22.0,0.3,81.0,18.0,3,2018-06-27 20:00:00,27,25,21,22,23.0,26.085054,22.135418
2018,6,27,21,22,0,2,1,22.0,0.4,84.0,19.0,3,2018-06-27 21:00:00,23,14,16,14,22.0,15.213274,14.621629
2018,6,27,22,7,0,2,1,22.0,0.2,85.0,18.0,3,2018-06-27 22:00:00,22,11,8,11,7.0,10.618533,11.438733
2018,6,27,23,2,0,2,1,21.0,0.7,87.0,17.0,3,2018-06-27 23:00:00,7,3,2,2,2.0,2.973279,2.9926136
2018,6,28,0,3,0,3,1,21.0,1.5,88.0,17.0,3,2018-06-28 00:00:00,2,2,1,3,3.0,0.0,2.5742352
2018,6,28,2,1,0,3,1,21.0,1.4,89.0,18.0,4,2018-06-28 02:00:00,0,1,1,1,1.0,0.0,1.0034568
2018,6,28,5,1,0,3,1,22.0,2.2,87.0,16.0,4,2018-06-28 05:00:00,0,3,1,1,1.0,2.3090315,1.7936374
2018,6,28,6,2,0,3,1,22.0,2.9,87.0,14.0,4,2018-06-28 06:00:00,1,2,17,11,11.0,7.5886555,11.359175
2018,6,28,7,4,0,3,1,24.0,1.4,81.0,13.0,4,2018-06-28 07:00:00,2,14,29,36,29.0,16.233744,25.938368
2018,6,28,8,7,0,3,1,25.0,0.9,76.0,11.0,4,2018-06-28 08:00:00,4,35,87,78,78.0,28.569798,62.398804
2018,6,28,9,11,0,3,1,26.0,1.2,71.0,9.0,4,2018-06-28 09:00:00,7,39,63,49,49.0,17.937862,45.847153
