start,year,month,dayofweek,hour,bikeid,day1anzahl,weekday
2018-08-10,2018,8,4,19,10,37.0,1
2018-08-10,2018,8,4,20,15,9.0,1
2018-08-10,2018,8,4,21,3,14.0,1
2018-08-10,2018,8,4,22,12,15.0,1
2018-08-10,2018,8,4,23,5,10.0,1
2018-08-11,2018,8,5,0,3,4.0,0
2018-08-11,2018,8,5,1,2,3.0,0
2018-08-11,2018,8,5,5,1,5.0,0
2018-08-11,2018,8,5,6,8,95.0,0
2018-08-11,2018,8,5,7,8,35.0,0
2018-08-11,2018,8,5,9,2,19.0,0
2018-08-11,2018,8,5,10,5,12.0,0
2018-08-11,2018,8,5,11,2,4.0,0
2018-08-11,2018,8,5,12,12,18.0,0
2018-08-11,2018,8,5,13,4,12.0,0
2018-08-11,2018,8,5,14,12,16.0,0
2018-08-11,2018,8,5,15,11,18.0,0
2018-08-11,2018,8,5,16,5,24.0,0
2018-08-11,2018,8,5,17,6,22.0,0
2018-08-11,2018,8,5,18,10,19.0,0
2018-08-11,2018,8,5,19,8,10.0,0
2018-08-11,2018,8,5,20,12,15.0,0
2018-08-11,2018,8,5,21,6,3.0,0
2018-08-11,2018,8,5,22,5,12.0,0
2018-08-11,2018,8,5,23,2,5.0,0
2018-08-12,2018,8,6,0,6,3.0,0
2018-08-12,2018,8,6,1,3,2.0,0
2018-08-12,2018,8,6,2,1,,0
2018-08-12,2018,8,6,5,2,1.0,0
2018-08-12,2018,8,6,6,1,8.0,0
2018-08-12,2018,8,6,7,3,8.0,0
2018-08-12,2018,8,6,8,3,,0
2018-08-12,2018,8,6,9,2,2.0,0
2018-08-12,2018,8,6,10,4,5.0,0
2018-08-12,2018,8,6,11,7,2.0,0
2018-08-12,2018,8,6,12,17,12.0,0
2018-08-12,2018,8,6,13,10,4.0,0
2018-08-12,2018,8,6,14,13,12.0,0
2018-08-12,2018,8,6,15,13,11.0,0
2018-08-12,2018,8,6,16,18,5.0,0
2018-08-12,2018,8,6,17,12,6.0,0
2018-08-12,2018,8,6,18,16,10.0,0
2018-08-12,2018,8,6,19,12,8.0,0
2018-08-12,2018,8,6,20,17,12.0,0
2018-08-12,2018,8,6,21,4,6.0,0
2018-08-12,2018,8,6,22,4,5.0,0
2018-08-12,2018,8,6,23,3,2.0,0
2018-08-13,2018,8,0,0,7,6.0,1
2018-08-13,2018,8,0,2,1,1.0,1
2018-08-13,2018,8,0,5,2,2.0,1
2018-08-13,2018,8,0,6,103,1.0,1
2018-08-13,2018,8,0,7,13,3.0,1
2018-08-13,2018,8,0,8,13,3.0,1
2018-08-13,2018,8,0,9,6,2.0,1
2018-08-13,2018,8,0,10,1,4.0,1
2018-08-13,2018,8,0,11,2,7.0,1
2018-08-13,2018,8,0,13,2,10.0,1
2018-08-13,2018,8,0,14,2,13.0,1
2018-08-13,2018,8,0,15,6,13.0,1
2018-08-13,2018,8,0,16,8,18.0,1
2018-08-13,2018,8,0,17,12,12.0,1
2018-08-13,2018,8,0,18,27,16.0,1
2018-08-13,2018,8,0,19,16,12.0,1
2018-08-13,2018,8,0,20,15,17.0,1
2018-08-13,2018,8,0,21,10,4.0,1
2018-08-13,2018,8,0,22,7,4.0,1
2018-08-13,2018,8,0,23,6,3.0,1
2018-08-14,2018,8,1,0,1,7.0,1
2018-08-14,2018,8,1,1,2,,1
2018-08-14,2018,8,1,4,3,,1
2018-08-14,2018,8,1,5,2,2.0,1
2018-08-14,2018,8,1,6,120,103.0,1
2018-08-14,2018,8,1,7,14,13.0,1
2018-08-14,2018,8,1,8,19,13.0,1
2018-08-14,2018,8,1,9,17,6.0,1
2018-08-14,2018,8,1,10,6,1.0,1
2018-08-14,2018,8,1,11,7,2.0,1
2018-08-14,2018,8,1,12,7,,1
2018-08-14,2018,8,1,13,10,2.0,1
2018-08-14,2018,8,1,14,11,2.0,1
2018-08-14,2018,8,1,15,1,6.0,1
2018-08-14,2018,8,1,16,15,8.0,1
2018-08-14,2018,8,1,17,12,12.0,1
2018-08-14,2018,8,1,18,30,27.0,1
2018-08-14,2018,8,1,19,42,16.0,1
2018-08-14,2018,8,1,20,9,15.0,1
2018-08-14,2018,8,1,21,12,10.0,1
2018-08-14,2018,8,1,22,6,7.0,1
2018-08-14,2018,8,1,23,4,6.0,1
2018-08-15,2018,8,2,0,1,1.0,1
2018-08-15,2018,8,2,2,3,,1
2018-08-15,2018,8,2,3,1,,1
2018-08-15,2018,8,2,5,5,2.0,1
2018-08-15,2018,8,2,6,73,120.0,1
2018-08-15,2018,8,2,7,16,14.0,1
2018-08-15,2018,8,2,8,17,19.0,1
2018-08-15,2018,8,2,9,23,17.0,1
2018-08-15,2018,8,2,10,9,6.0,1
2018-08-15,2018,8,2,11,6,7.0,1
2018-08-15,2018,8,2,12,5,7.0,1
2018-08-15,2018,8,2,13,6,10.0,1
2018-08-15,2018,8,2,14,16,11.0,1
2018-08-15,2018,8,2,15,19,1.0,1
2018-08-15,2018,8,2,16,13,15.0,1
2018-08-15,2018,8,2,17,28,12.0,1
2018-08-15,2018,8,2,18,50,30.0,1
2018-08-15,2018,8,2,19,28,42.0,1
2018-08-15,2018,8,2,20,19,9.0,1
2018-08-15,2018,8,2,21,7,12.0,1
2018-08-15,2018,8,2,22,9,6.0,1
2018-08-15,2018,8,2,23,4,4.0,1
2018-08-16,2018,8,3,0,5,1.0,1
2018-08-16,2018,8,3,1,2,,1
2018-08-16,2018,8,3,3,1,1.0,1
2018-08-16,2018,8,3,4,2,,1
2018-08-16,2018,8,3,5,6,5.0,1
2018-08-16,2018,8,3,6,108,73.0,1
2018-08-16,2018,8,3,7,69,16.0,1
2018-08-16,2018,8,3,8,30,17.0,1
2018-08-16,2018,8,3,9,21,23.0,1
2018-08-16,2018,8,3,10,13,9.0,1
2018-08-16,2018,8,3,11,5,6.0,1
2018-08-16,2018,8,3,12,14,5.0,1
2018-08-16,2018,8,3,13,15,6.0,1
2018-08-16,2018,8,3,14,14,16.0,1
2018-08-16,2018,8,3,15,11,19.0,1
2018-08-16,2018,8,3,16,16,13.0,1
2018-08-16,2018,8,3,17,24,28.0,1
2018-08-16,2018,8,3,18,53,50.0,1
2018-08-16,2018,8,3,19,27,28.0,1
2018-08-16,2018,8,3,20,10,19.0,1
2018-08-16,2018,8,3,21,13,7.0,1
2018-08-16,2018,8,3,22,6,9.0,1
2018-08-16,2018,8,3,23,5,4.0,1
2018-08-17,2018,8,4,0,4,5.0,1
2018-08-17,2018,8,4,2,2,,1
2018-08-17,2018,8,4,3,1,1.0,1
2018-08-17,2018,8,4,4,2,2.0,1
2018-08-17,2018,8,4,5,1,6.0,1
2018-08-17,2018,8,4,6,98,108.0,1
2018-08-17,2018,8,4,7,39,69.0,1
2018-08-17,2018,8,4,8,18,30.0,1
2018-08-17,2018,8,4,9,21,21.0,1
2018-08-17,2018,8,4,10,14,13.0,1
2018-08-17,2018,8,4,11,9,5.0,1
2018-08-17,2018,8,4,12,9,14.0,1
2018-08-17,2018,8,4,13,13,15.0,1
2018-08-17,2018,8,4,14,18,14.0,1
2018-08-17,2018,8,4,15,13,11.0,1
2018-08-17,2018,8,4,16,29,16.0,1
2018-08-17,2018,8,4,17,19,24.0,1
2018-08-17,2018,8,4,18,28,53.0,1
2018-08-17,2018,8,4,19,8,27.0,1
2018-08-17,2018,8,4,20,15,10.0,1
2018-08-17,2018,8,4,21,9,13.0,1
2018-08-17,2018,8,4,22,2,6.0,1
2018-08-17,2018,8,4,23,2,5.0,1
2018-08-18,2018,8,5,1,2,,0
2018-08-18,2018,8,5,2,1,2.0,0
2018-08-18,2018,8,5,5,1,1.0,0
2018-08-18,2018,8,5,6,1,98.0,0
2018-08-18,2018,8,5,7,9,39.0,0
2018-08-18,2018,8,5,8,4,18.0,0
2018-08-18,2018,8,5,9,6,21.0,0
2018-08-18,2018,8,5,10,7,14.0,0
2018-08-18,2018,8,5,11,7,9.0,0
2018-08-18,2018,8,5,12,6,9.0,0
2018-08-18,2018,8,5,13,11,13.0,0
2018-08-18,2018,8,5,14,5,18.0,0
2018-08-18,2018,8,5,15,8,13.0,0
2018-08-18,2018,8,5,16,13,29.0,0
2018-08-18,2018,8,5,17,6,19.0,0
2018-08-18,2018,8,5,18,8,28.0,0
2018-08-18,2018,8,5,19,4,8.0,0
2018-08-18,2018,8,5,20,9,15.0,0
2018-08-18,2018,8,5,21,5,9.0,0
2018-08-18,2018,8,5,22,8,2.0,0
2018-08-18,2018,8,5,23,3,2.0,0
2018-08-19,2018,8,6,0,2,,0
2018-08-19,2018,8,6,1,2,2.0,0
2018-08-19,2018,8,6,2,1,1.0,0
2018-08-19,2018,8,6,3,1,,0
2018-08-19,2018,8,6,5,1,1.0,0
2018-08-19,2018,8,6,6,1,1.0,0
2018-08-19,2018,8,6,7,4,9.0,0
2018-08-19,2018,8,6,9,3,6.0,0
2018-08-19,2018,8,6,10,5,7.0,0
2018-08-19,2018,8,6,11,6,7.0,0
2018-08-19,2018,8,6,12,6,6.0,0
2018-08-19,2018,8,6,13,15,11.0,0
2018-08-19,2018,8,6,14,16,5.0,0
2018-08-19,2018,8,6,15,6,8.0,0
2018-08-19,2018,8,6,16,18,13.0,0
2018-08-19,2018,8,6,17,13,6.0,0
2018-08-19,2018,8,6,18,15,8.0,0
2018-08-19,2018,8,6,19,9,4.0,0
2018-08-19,2018,8,6,20,6,9.0,0
2018-08-19,2018,8,6,21,6,5.0,0
2018-08-19,2018,8,6,22,7,8.0,0
2018-08-19,2018,8,6,23,5,3.0,0
2018-08-20,2018,8,0,0,3,2.0,1
2018-08-20,2018,8,0,2,1,1.0,1
2018-08-20,2018,8,0,6,93,1.0,1
2018-08-20,2018,8,0,7,18,4.0,1
2018-08-20,2018,8,0,8,24,,1
2018-08-20,2018,8,0,9,17,3.0,1
2018-08-20,2018,8,0,10,8,5.0,1
2018-08-20,2018,8,0,11,6,6.0,1
2018-08-20,2018,8,0,12,13,6.0,1
2018-08-20,2018,8,0,13,8,15.0,1
2018-08-20,2018,8,0,14,9,16.0,1
2018-08-20,2018,8,0,15,8,6.0,1
2018-08-20,2018,8,0,16,12,18.0,1
2018-08-20,2018,8,0,17,22,13.0,1
2018-08-20,2018,8,0,18,39,15.0,1
2018-08-20,2018,8,0,19,36,9.0,1
2018-08-20,2018,8,0,20,14,6.0,1
2018-08-20,2018,8,0,21,7,6.0,1
2018-08-20,2018,8,0,22,1,7.0,1
2018-08-20,2018,8,0,23,4,5.0,1
2018-08-21,2018,8,1,0,2,3.0,1
2018-08-21,2018,8,1,2,1,1.0,1
2018-08-21,2018,8,1,4,3,,1
2018-08-21,2018,8,1,5,11,,1
2018-08-21,2018,8,1,6,103,93.0,1
2018-08-21,2018,8,1,7,47,18.0,1
2018-08-21,2018,8,1,8,15,24.0,1
2018-08-21,2018,8,1,9,27,17.0,1
2018-08-21,2018,8,1,10,9,8.0,1
2018-08-21,2018,8,1,11,14,6.0,1
2018-08-21,2018,8,1,12,12,13.0,1
2018-08-21,2018,8,1,13,13,8.0,1
2018-08-21,2018,8,1,14,10,9.0,1
2018-08-21,2018,8,1,15,9,8.0,1
2018-08-21,2018,8,1,16,16,12.0,1
2018-08-21,2018,8,1,17,28,22.0,1
2018-08-21,2018,8,1,18,39,39.0,1
2018-08-21,2018,8,1,19,26,36.0,1
2018-08-21,2018,8,1,20,19,14.0,1
2018-08-21,2018,8,1,21,6,7.0,1
2018-08-21,2018,8,1,22,3,1.0,1
2018-08-21,2018,8,1,23,2,4.0,1
2018-08-22,2018,8,2,0,1,2.0,1
2018-08-22,2018,8,2,1,1,,1
2018-08-22,2018,8,2,2,1,1.0,1
2018-08-22,2018,8,2,3,1,,1
2018-08-22,2018,8,2,4,3,3.0,1
2018-08-22,2018,8,2,5,4,11.0,1
2018-08-22,2018,8,2,6,105,103.0,1
2018-08-22,2018,8,2,7,29,47.0,1
2018-08-22,2018,8,2,8,12,15.0,1
2018-08-22,2018,8,2,9,22,27.0,1
2018-08-22,2018,8,2,10,12,9.0,1
2018-08-22,2018,8,2,11,5,14.0,1
2018-08-22,2018,8,2,12,11,12.0,1
2018-08-22,2018,8,2,13,10,13.0,1
2018-08-22,2018,8,2,14,15,10.0,1
2018-08-22,2018,8,2,15,20,9.0,1
2018-08-22,2018,8,2,16,9,16.0,1
2018-08-22,2018,8,2,17,23,28.0,1
2018-08-22,2018,8,2,18,35,39.0,1
2018-08-22,2018,8,2,19,29,26.0,1
2018-08-22,2018,8,2,20,17,19.0,1
2018-08-22,2018,8,2,21,24,6.0,1
2018-08-22,2018,8,2,22,11,3.0,1
2018-08-22,2018,8,2,23,3,2.0,1
2018-08-23,2018,8,3,0,3,1.0,1
2018-08-23,2018,8,3,1,2,1.0,1
2018-08-23,2018,8,3,2,1,1.0,1
2018-08-23,2018,8,3,4,3,3.0,1
2018-08-23,2018,8,3,5,7,4.0,1
2018-08-23,2018,8,3,6,111,105.0,1
2018-08-23,2018,8,3,7,28,29.0,1
2018-08-23,2018,8,3,8,15,12.0,1
2018-08-23,2018,8,3,9,16,22.0,1
2018-08-23,2018,8,3,10,13,12.0,1
2018-08-23,2018,8,3,11,8,5.0,1
2018-08-23,2018,8,3,12,10,11.0,1
2018-08-23,2018,8,3,13,10,10.0,1
2018-08-23,2018,8,3,14,12,15.0,1
2018-08-23,2018,8,3,15,11,20.0,1
2018-08-23,2018,8,3,16,13,9.0,1
2018-08-23,2018,8,3,17,29,23.0,1
2018-08-23,2018,8,3,18,37,35.0,1
2018-08-23,2018,8,3,19,40,29.0,1
2018-08-23,2018,8,3,20,22,17.0,1
2018-08-23,2018,8,3,21,8,24.0,1
2018-08-23,2018,8,3,22,9,11.0,1
2018-08-23,2018,8,3,23,5,3.0,1
2018-08-24,2018,8,4,1,2,2.0,1
2018-08-24,2018,8,4,2,1,1.0,1
2018-08-24,2018,8,4,3,1,,1
2018-08-24,2018,8,4,6,101,111.0,1
2018-08-24,2018,8,4,7,27,28.0,1
2018-08-24,2018,8,4,8,18,15.0,1
2018-08-24,2018,8,4,9,11,16.0,1
2018-08-24,2018,8,4,10,14,13.0,1
2018-08-24,2018,8,4,11,15,8.0,1
2018-08-24,2018,8,4,12,15,10.0,1
2018-08-24,2018,8,4,13,10,10.0,1
2018-08-24,2018,8,4,14,14,12.0,1
2018-08-24,2018,8,4,15,15,11.0,1
2018-08-24,2018,8,4,16,15,13.0,1
2018-08-24,2018,8,4,17,28,29.0,1
2018-08-24,2018,8,4,18,30,37.0,1
2018-08-24,2018,8,4,19,13,40.0,1
2018-08-24,2018,8,4,20,11,22.0,1
2018-08-24,2018,8,4,21,10,8.0,1
2018-08-24,2018,8,4,22,12,9.0,1
2018-08-24,2018,8,4,23,16,5.0,1
2018-08-25,2018,8,5,0,7,,0
2018-08-25,2018,8,5,1,1,2.0,0
2018-08-25,2018,8,5,2,2,1.0,0
2018-08-25,2018,8,5,5,1,,0
2018-08-25,2018,8,5,6,2,101.0,0
2018-08-25,2018,8,5,7,8,27.0,0
2018-08-25,2018,8,5,8,2,18.0,0
2018-08-25,2018,8,5,9,4,11.0,0
2018-08-25,2018,8,5,10,13,14.0,0
2018-08-25,2018,8,5,11,10,15.0,0
2018-08-25,2018,8,5,12,5,15.0,0
2018-08-25,2018,8,5,13,19,10.0,0
2018-08-25,2018,8,5,14,18,14.0,0
2018-08-25,2018,8,5,15,9,15.0,0
2018-08-25,2018,8,5,16,10,15.0,0
2018-08-25,2018,8,5,17,7,28.0,0
2018-08-25,2018,8,5,18,14,30.0,0
2018-08-25,2018,8,5,19,14,13.0,0
2018-08-25,2018,8,5,20,7,11.0,0
2018-08-25,2018,8,5,21,10,10.0,0
2018-08-25,2018,8,5,22,10,12.0,0
2018-08-25,2018,8,5,23,8,16.0,0
2018-08-26,2018,8,6,0,4,7.0,0
2018-08-26,2018,8,6,1,1,1.0,0
2018-08-26,2018,8,6,2,2,2.0,0
2018-08-26,2018,8,6,5,1,1.0,0
2018-08-26,2018,8,6,6,2,2.0,0
2018-08-26,2018,8,6,7,8,8.0,0
2018-08-26,2018,8,6,8,1,2.0,0
2018-08-26,2018,8,6,9,8,4.0,0
2018-08-26,2018,8,6,10,7,13.0,0
2018-08-26,2018,8,6,11,15,10.0,0
2018-08-26,2018,8,6,12,8,5.0,0
2018-08-26,2018,8,6,13,7,19.0,0
2018-08-26,2018,8,6,14,10,18.0,0
2018-08-26,2018,8,6,15,17,9.0,0
2018-08-26,2018,8,6,16,14,10.0,0
2018-08-26,2018,8,6,17,16,7.0,0
2018-08-26,2018,8,6,18,11,14.0,0
2018-08-26,2018,8,6,19,10,14.0,0
2018-08-26,2018,8,6,20,20,7.0,0
2018-08-26,2018,8,6,21,6,10.0,0
2018-08-26,2018,8,6,22,5,10.0,0
2018-08-26,2018,8,6,23,2,8.0,0
2018-08-27,2018,8,0,0,3,4.0,1
2018-08-27,2018,8,0,1,1,1.0,1
2018-08-27,2018,8,0,2,4,2.0,1
2018-08-27,2018,8,0,3,3,,1
2018-08-27,2018,8,0,4,6,,1
2018-08-27,2018,8,0,5,8,1.0,1
2018-08-27,2018,8,0,6,82,2.0,1
2018-08-27,2018,8,0,7,18,8.0,1
2018-08-27,2018,8,0,8,18,1.0,1
2018-08-27,2018,8,0,9,16,8.0,1
2018-08-27,2018,8,0,10,5,7.0,1
2018-08-27,2018,8,0,11,3,15.0,1
2018-08-27,2018,8,0,12,9,8.0,1
2018-08-27,2018,8,0,13,6,7.0,1
2018-08-27,2018,8,0,14,9,10.0,1
2018-08-27,2018,8,0,15,14,17.0,1
2018-08-27,2018,8,0,16,10,14.0,1
2018-08-27,2018,8,0,17,29,16.0,1
2018-08-27,2018,8,0,18,34,11.0,1
2018-08-27,2018,8,0,19,17,10.0,1
2018-08-27,2018,8,0,20,20,20.0,1
2018-08-27,2018,8,0,21,3,6.0,1
2018-08-27,2018,8,0,22,8,5.0,1
2018-08-27,2018,8,0,23,1,2.0,1
2018-08-28,2018,8,1,0,3,3.0,1
2018-08-28,2018,8,1,4,1,6.0,1
2018-08-28,2018,8,1,5,2,8.0,1
2018-08-28,2018,8,1,6,126,82.0,1
2018-08-28,2018,8,1,7,11,18.0,1
2018-08-28,2018,8,1,8,14,18.0,1
2018-08-28,2018,8,1,9,24,16.0,1
2018-08-28,2018,8,1,10,16,5.0,1
2018-08-28,2018,8,1,11,4,3.0,1
2018-08-28,2018,8,1,12,6,9.0,1
2018-08-28,2018,8,1,13,10,6.0,1
2018-08-28,2018,8,1,14,7,9.0,1
2018-08-28,2018,8,1,15,4,14.0,1
2018-08-28,2018,8,1,16,8,10.0,1
2018-08-28,2018,8,1,17,28,29.0,1
2018-08-28,2018,8,1,18,43,34.0,1
2018-08-28,2018,8,1,19,34,17.0,1
2018-08-28,2018,8,1,20,13,20.0,1
2018-08-28,2018,8,1,21,4,3.0,1
2018-08-28,2018,8,1,22,6,8.0,1
2018-08-28,2018,8,1,23,6,1.0,1
2018-08-29,2018,8,2,0,3,3.0,1
2018-08-29,2018,8,2,1,2,,1
2018-08-29,2018,8,2,4,3,1.0,1
2018-08-29,2018,8,2,5,2,2.0,1
2018-08-29,2018,8,2,6,141,126.0,1
2018-08-29,2018,8,2,7,23,11.0,1
2018-08-29,2018,8,2,8,14,14.0,1
2018-08-29,2018,8,2,9,18,24.0,1
2018-08-29,2018,8,2,10,9,16.0,1
2018-08-29,2018,8,2,11,7,4.0,1
2018-08-29,2018,8,2,12,15,6.0,1
2018-08-29,2018,8,2,13,12,10.0,1
2018-08-29,2018,8,2,14,14,7.0,1
2018-08-29,2018,8,2,15,10,4.0,1
2018-08-29,2018,8,2,16,9,8.0,1
2018-08-29,2018,8,2,17,20,28.0,1
2018-08-29,2018,8,2,18,34,43.0,1
2018-08-29,2018,8,2,19,16,34.0,1
2018-08-29,2018,8,2,20,17,13.0,1
2018-08-29,2018,8,2,21,15,4.0,1
2018-08-29,2018,8,2,22,4,6.0,1
2018-08-29,2018,8,2,23,5,6.0,1
2018-08-30,2018,8,3,0,2,3.0,1
2018-08-30,2018,8,3,1,3,2.0,1
2018-08-30,2018,8,3,2,1,,1
2018-08-30,2018,8,3,5,2,2.0,1
2018-08-30,2018,8,3,6,119,141.0,1
2018-08-30,2018,8,3,7,15,23.0,1
2018-08-30,2018,8,3,8,14,14.0,1
2018-08-30,2018,8,3,9,13,18.0,1
2018-08-30,2018,8,3,10,5,9.0,1
2018-08-30,2018,8,3,11,11,7.0,1
2018-08-30,2018,8,3,12,6,15.0,1
2018-08-30,2018,8,3,13,12,12.0,1
2018-08-30,2018,8,3,14,7,14.0,1
2018-08-30,2018,8,3,15,10,10.0,1
2018-08-30,2018,8,3,16,10,9.0,1
2018-08-30,2018,8,3,17,19,20.0,1
2018-08-30,2018,8,3,18,34,34.0,1
2018-08-30,2018,8,3,19,29,16.0,1
2018-08-30,2018,8,3,20,11,17.0,1
2018-08-30,2018,8,3,21,10,15.0,1
2018-08-30,2018,8,3,22,12,4.0,1
2018-08-30,2018,8,3,23,12,5.0,1
2018-08-31,2018,8,4,0,3,2.0,1
2018-08-31,2018,8,4,2,3,1.0,1
2018-08-31,2018,8,4,5,6,2.0,1
2018-08-31,2018,8,4,6,102,119.0,1
2018-08-31,2018,8,4,7,34,15.0,1
2018-08-31,2018,8,4,8,14,14.0,1
2018-08-31,2018,8,4,9,10,13.0,1
2018-08-31,2018,8,4,10,23,5.0,1
2018-08-31,2018,8,4,11,6,11.0,1
2018-08-31,2018,8,4,12,14,6.0,1
2018-08-31,2018,8,4,13,12,12.0,1
2018-08-31,2018,8,4,14,21,7.0,1
2018-08-31,2018,8,4,15,10,10.0,1
2018-08-31,2018,8,4,16,14,10.0,1
2018-08-31,2018,8,4,17,11,19.0,1
2018-08-31,2018,8,4,18,5,34.0,1
2018-08-31,2018,8,4,19,15,29.0,1
2018-08-31,2018,8,4,20,3,11.0,1
2018-08-31,2018,8,4,21,4,10.0,1
2018-08-31,2018,8,4,22,4,12.0,1
2018-08-31,2018,8,4,23,1,12.0,1
2018-09-01,2018,9,5,1,1,,0
2018-09-01,2018,9,5,6,7,102.0,0
2018-09-01,2018,9,5,7,8,34.0,0
2018-09-01,2018,9,5,8,1,14.0,0
2018-09-01,2018,9,5,9,6,10.0,0
2018-09-01,2018,9,5,10,13,23.0,0
2018-09-01,2018,9,5,11,9,6.0,0
2018-09-01,2018,9,5,12,11,14.0,0
2018-09-01,2018,9,5,13,17,12.0,0
2018-09-01,2018,9,5,14,13,21.0,0
2018-09-01,2018,9,5,15,13,10.0,0
2018-09-01,2018,9,5,16,5,14.0,0
2018-09-01,2018,9,5,17,9,11.0,0
2018-09-01,2018,9,5,18,10,5.0,0
2018-09-01,2018,9,5,19,8,15.0,0
2018-09-01,2018,9,5,20,3,3.0,0
2018-09-02,2018,9,6,10,6,13.0,0
2018-09-02,2018,9,6,11,12,9.0,0
2018-09-02,2018,9,6,12,18,11.0,0
2018-09-02,2018,9,6,13,16,17.0,0
2018-09-02,2018,9,6,14,11,13.0,0
2018-09-02,2018,9,6,15,6,13.0,0
2018-09-02,2018,9,6,16,9,5.0,0
2018-09-02,2018,9,6,17,17,9.0,0
2018-09-02,2018,9,6,18,14,10.0,0
2018-09-02,2018,9,6,19,12,8.0,0
2018-09-02,2018,9,6,20,7,3.0,0
2018-09-02,2018,9,6,21,3,,0
2018-09-02,2018,9,6,22,3,,0
2018-09-02,2018,9,6,23,1,,0
2018-09-03,2018,9,0,0,1,,1
2018-09-03,2018,9,0,1,1,,1
2018-09-03,2018,9,0,2,3,,1
2018-09-03,2018,9,0,4,1,,1
2018-09-03,2018,9,0,5,1,,1
2018-09-03,2018,9,0,6,3,,1
2018-09-03,2018,9,0,7,4,,1
2018-09-03,2018,9,0,8,2,,1
2018-09-03,2018,9,0,9,3,,1
2018-09-03,2018,9,0,10,8,6.0,1
2018-09-03,2018,9,0,11,15,12.0,1
2018-09-03,2018,9,0,12,10,18.0,1
2018-09-03,2018,9,0,13,14,16.0,1
2018-09-03,2018,9,0,14,10,11.0,1
2018-09-03,2018,9,0,15,4,6.0,1
2018-09-03,2018,9,0,16,13,9.0,1
2018-09-03,2018,9,0,17,8,17.0,1
2018-09-03,2018,9,0,18,8,14.0,1
2018-09-03,2018,9,0,19,5,12.0,1
2018-09-03,2018,9,0,20,5,7.0,1
2018-09-03,2018,9,0,21,4,3.0,1
2018-09-03,2018,9,0,22,20,3.0,1
2018-09-03,2018,9,0,23,5,1.0,1
2018-09-04,2018,9,1,0,5,1.0,1
2018-09-04,2018,9,1,2,1,3.0,1
2018-09-04,2018,9,1,4,4,1.0,1
2018-09-04,2018,9,1,5,6,1.0,1
2018-09-04,2018,9,1,6,91,3.0,1
2018-09-04,2018,9,1,7,13,4.0,1
2018-09-04,2018,9,1,8,24,2.0,1
2018-09-04,2018,9,1,9,18,3.0,1
2018-09-04,2018,9,1,10,10,8.0,1
2018-09-04,2018,9,1,11,5,15.0,1
2018-09-04,2018,9,1,12,14,10.0,1
2018-09-04,2018,9,1,13,8,14.0,1
2018-09-04,2018,9,1,14,7,10.0,1
2018-09-04,2018,9,1,15,12,4.0,1
2018-09-04,2018,9,1,16,12,13.0,1
2018-09-04,2018,9,1,17,16,8.0,1
2018-09-04,2018,9,1,18,43,8.0,1
2018-09-04,2018,9,1,19,28,5.0,1
2018-09-04,2018,9,1,20,15,5.0,1
2018-09-04,2018,9,1,21,6,4.0,1
2018-09-04,2018,9,1,22,2,20.0,1
2018-09-04,2018,9,1,23,5,5.0,1
2018-09-05,2018,9,2,0,5,5.0,1
2018-09-05,2018,9,2,3,1,,1
2018-09-05,2018,9,2,4,1,4.0,1
2018-09-05,2018,9,2,5,5,6.0,1
2018-09-05,2018,9,2,6,136,91.0,1
2018-09-05,2018,9,2,7,15,13.0,1
2018-09-05,2018,9,2,8,16,24.0,1
2018-09-05,2018,9,2,9,17,18.0,1
2018-09-05,2018,9,2,10,6,10.0,1
2018-09-05,2018,9,2,11,8,5.0,1
2018-09-05,2018,9,2,12,4,14.0,1
2018-09-05,2018,9,2,13,11,8.0,1
2018-09-05,2018,9,2,14,9,7.0,1
2018-09-05,2018,9,2,15,11,12.0,1
2018-09-05,2018,9,2,16,12,12.0,1
2018-09-05,2018,9,2,17,28,16.0,1
2018-09-05,2018,9,2,18,58,43.0,1
2018-09-05,2018,9,2,19,29,28.0,1
2018-09-05,2018,9,2,20,23,15.0,1
2018-09-05,2018,9,2,21,9,6.0,1
2018-09-05,2018,9,2,22,11,2.0,1
2018-09-05,2018,9,2,23,4,5.0,1
2018-09-06,2018,9,3,0,4,5.0,1
2018-09-06,2018,9,3,1,1,,1
2018-09-06,2018,9,3,3,1,1.0,1
2018-09-06,2018,9,3,5,1,5.0,1
2018-09-06,2018,9,3,6,139,136.0,1
2018-09-06,2018,9,3,7,16,15.0,1
2018-09-06,2018,9,3,8,15,16.0,1
2018-09-06,2018,9,3,9,17,17.0,1
2018-09-06,2018,9,3,10,7,6.0,1
2018-09-06,2018,9,3,11,12,8.0,1
2018-09-06,2018,9,3,12,3,4.0,1
2018-09-06,2018,9,3,13,12,11.0,1
2018-09-06,2018,9,3,14,11,9.0,1
2018-09-06,2018,9,3,15,11,11.0,1
2018-09-06,2018,9,3,16,10,12.0,1
2018-09-06,2018,9,3,17,27,28.0,1
2018-09-06,2018,9,3,18,24,58.0,1
2018-09-06,2018,9,3,19,17,29.0,1
2018-09-06,2018,9,3,20,16,23.0,1
2018-09-06,2018,9,3,21,15,9.0,1
2018-09-06,2018,9,3,22,9,11.0,1
2018-09-06,2018,9,3,23,6,4.0,1
2018-09-07,2018,9,4,0,8,4.0,1
2018-09-07,2018,9,4,1,1,1.0,1
2018-09-07,2018,9,4,2,1,,1
2018-09-07,2018,9,4,4,6,,1
