year,month,day,hour,dayofweek,date,count1,tempC,precipMM,humidity
2017,1,18,23,2,2017-01-18,5,3.0,0.0,91.0
2017,1,19,0,3,2017-01-19,2,3.0,0.0,91.0
2017,1,19,1,3,2017-01-19,1,3.0,0.0,90.0
2017,1,19,2,3,2017-01-19,0,3.0,0.0,90.0
2017,1,19,3,3,2017-01-19,0,3.0,0.0,89.0
2017,1,19,4,3,2017-01-19,2,3.0,0.0,89.0
2017,1,19,5,3,2017-01-19,3,3.0,0.0,89.0
2017,1,19,6,3,2017-01-19,44,3.0,0.0,89.0
2017,1,19,7,3,2017-01-19,28,4.0,0.0,86.0
2017,1,19,8,3,2017-01-19,16,5.0,0.0,83.0
2017,1,19,9,3,2017-01-19,17,6.0,0.0,80.0
2017,1,19,10,3,2017-01-19,9,7.0,0.0,78.0
2017,1,19,11,3,2017-01-19,4,7.0,0.0,76.0
2017,1,19,12,3,2017-01-19,5,8.0,0.0,75.0
2017,1,19,13,3,2017-01-19,5,8.0,0.0,77.0
2017,1,19,14,3,2017-01-19,10,7.0,0.0,79.0
2017,1,19,15,3,2017-01-19,7,7.0,0.0,81.0
2017,1,19,16,3,2017-01-19,8,6.0,0.0,83.0
2017,1,19,17,3,2017-01-19,11,5.0,0.0,85.0
2017,1,19,18,3,2017-01-19,15,5.0,0.0,87.0
2017,1,19,19,3,2017-01-19,12,4.0,0.0,87.0
2017,1,19,20,3,2017-01-19,3,4.0,0.0,87.0
2017,1,19,21,3,2017-01-19,2,4.0,0.0,87.0
2017,1,19,22,3,2017-01-19,5,4.0,0.0,87.0
2017,1,19,23,3,2017-01-19,0,4.0,0.0,88.0
2017,1,20,0,4,2017-01-20,1,4.0,0.0,88.0
2017,1,20,1,4,2017-01-20,1,3.0,0.0,88.0
2017,1,20,2,4,2017-01-20,0,3.0,0.0,88.0
2017,1,20,3,4,2017-01-20,0,3.0,0.0,88.0
2017,1,20,4,4,2017-01-20,3,3.0,0.0,87.0
2017,1,20,5,4,2017-01-20,1,3.0,0.0,86.0
2017,1,20,6,4,2017-01-20,49,3.0,0.0,86.0
2017,1,20,7,4,2017-01-20,34,3.0,0.0,83.0
2017,1,20,8,4,2017-01-20,13,4.0,0.0,81.0
2017,1,20,9,4,2017-01-20,15,5.0,0.0,78.0
2017,1,20,10,4,2017-01-20,10,6.0,0.0,78.0
2017,1,20,11,4,2017-01-20,3,6.0,0.0,78.0
2017,1,20,12,4,2017-01-20,9,7.0,0.0,77.0
2017,1,20,13,4,2017-01-20,7,6.0,0.0,81.0
2017,1,20,14,4,2017-01-20,6,6.0,0.2,84.0
2017,1,20,15,4,2017-01-20,2,6.0,0.3,87.0
2017,1,20,16,4,2017-01-20,3,5.0,0.2,89.0
2017,1,20,17,4,2017-01-20,3,5.0,0.0,91.0
2017,1,20,18,4,2017-01-20,6,5.0,0.0,94.0
2017,1,20,19,4,2017-01-20,6,5.0,0.0,94.0
2017,1,20,20,4,2017-01-20,1,5.0,0.1,94.0
2017,1,20,21,4,2017-01-20,5,5.0,0.2,94.0
2017,1,20,22,4,2017-01-20,2,5.0,0.1,94.0
2017,1,20,23,4,2017-01-20,2,5.0,0.0,94.0
2017,1,21,0,5,2017-01-21,5,5.0,0.0,94.0
2017,1,21,1,5,2017-01-21,0,5.0,0.0,95.0
2017,1,21,2,5,2017-01-21,3,5.0,0.0,95.0
2017,1,21,3,5,2017-01-21,1,5.0,0.0,95.0
2017,1,21,4,5,2017-01-21,0,5.0,0.0,95.0
2017,1,21,5,5,2017-01-21,1,5.0,0.0,96.0
2017,1,21,6,5,2017-01-21,1,5.0,0.0,96.0
2017,1,21,7,5,2017-01-21,2,6.0,0.0,94.0
2017,1,21,8,5,2017-01-21,0,6.0,0.0,93.0
2017,1,21,9,5,2017-01-21,4,7.0,0.0,92.0
2017,1,21,10,5,2017-01-21,4,8.0,0.0,90.0
2017,1,21,11,5,2017-01-21,7,9.0,0.0,88.0
2017,1,21,12,5,2017-01-21,2,10.0,0.0,86.0
2017,1,21,13,5,2017-01-21,12,10.0,0.0,87.0
2017,1,21,14,5,2017-01-21,15,10.0,0.0,87.0
2017,1,21,15,5,2017-01-21,10,10.0,0.0,88.0
2017,1,21,16,5,2017-01-21,6,9.0,0.0,91.0
2017,1,21,17,5,2017-01-21,3,8.0,0.0,93.0
2017,1,21,18,5,2017-01-21,4,8.0,0.0,95.0
2017,1,21,19,5,2017-01-21,7,7.0,0.0,95.0
2017,1,21,20,5,2017-01-21,1,7.0,0.0,95.0
2017,1,21,21,5,2017-01-21,4,7.0,0.0,95.0
2017,1,21,22,5,2017-01-21,10,7.0,0.0,95.0
2017,1,21,23,5,2017-01-21,3,7.0,0.0,95.0
2017,1,22,0,6,2017-01-22,1,7.0,0.0,95.0
2017,1,22,1,6,2017-01-22,1,7.0,0.0,95.0
2017,1,22,2,6,2017-01-22,4,7.0,0.0,95.0
2017,1,22,3,6,2017-01-22,0,7.0,0.0,94.0
2017,1,22,4,6,2017-01-22,0,6.0,0.0,95.0
2017,1,22,5,6,2017-01-22,0,6.0,0.0,95.0
2017,1,22,6,6,2017-01-22,3,5.0,0.0,96.0
2017,1,22,7,6,2017-01-22,2,6.0,0.0,94.0
2017,1,22,8,6,2017-01-22,3,7.0,0.0,92.0
2017,1,22,9,6,2017-01-22,4,8.0,0.0,90.0
2017,1,22,10,6,2017-01-22,3,8.0,0.0,91.0
2017,1,22,11,6,2017-01-22,5,8.0,0.0,92.0
2017,1,22,12,6,2017-01-22,6,8.0,0.0,92.0
2017,1,22,13,6,2017-01-22,11,8.0,0.0,93.0
2017,1,22,14,6,2017-01-22,9,8.0,0.1,94.0
2017,1,22,15,6,2017-01-22,9,8.0,0.1,95.0
2017,1,22,16,6,2017-01-22,2,8.0,0.0,94.0
2017,1,22,17,6,2017-01-22,4,8.0,0.0,92.0
2017,1,22,18,6,2017-01-22,5,8.0,0.0,90.0
2017,1,22,19,6,2017-01-22,5,7.0,0.0,90.0
2017,1,22,20,6,2017-01-22,1,7.0,0.0,90.0
2017,1,22,21,6,2017-01-22,3,7.0,0.0,90.0
2017,1,22,22,6,2017-01-22,6,7.0,0.0,89.0
2017,1,22,23,6,2017-01-22,1,7.0,0.0,88.0
2017,1,23,0,0,2017-01-23,0,6.0,0.0,87.0
2017,1,23,1,0,2017-01-23,2,6.0,0.0,87.0
2017,1,23,2,0,2017-01-23,0,6.0,0.1,86.0
2017,1,23,3,0,2017-01-23,0,5.0,0.1,85.0
2017,1,23,4,0,2017-01-23,3,5.0,0.0,85.0
2017,1,23,5,0,2017-01-23,3,5.0,0.0,85.0
2017,1,23,6,0,2017-01-23,28,4.0,0.0,84.0
2017,1,23,7,0,2017-01-23,14,4.0,0.0,83.0
2017,1,23,8,0,2017-01-23,16,4.0,0.1,82.0
2017,1,23,9,0,2017-01-23,14,3.0,0.2,81.0
2017,1,23,10,0,2017-01-23,3,4.0,0.1,80.0
2017,1,23,11,0,2017-01-23,2,4.0,0.0,80.0
2017,1,23,12,0,2017-01-23,2,4.0,0.0,79.0
2017,1,23,13,0,2017-01-23,6,4.0,0.0,80.0
2017,1,23,14,0,2017-01-23,4,4.0,0.3,81.0
2017,1,23,15,0,2017-01-23,5,4.0,0.4,81.0
2017,1,23,16,0,2017-01-23,3,4.0,0.2,84.0
2017,1,23,17,0,2017-01-23,2,4.0,2.4,86.0
2017,1,23,18,0,2017-01-23,0,4.0,3.2,88.0
2017,1,23,19,0,2017-01-23,0,3.0,1.6,89.0
2017,1,23,20,0,2017-01-23,0,3.0,2.5,90.0
2017,1,23,21,0,2017-01-23,0,3.0,3.3,90.0
2017,1,23,22,0,2017-01-23,0,3.0,1.6,91.0
2017,1,23,23,0,2017-01-23,0,4.0,5.2,92.0
2017,1,24,0,1,2017-01-24,1,4.0,10.5,92.0
2017,1,24,1,1,2017-01-24,0,4.0,5.2,92.0
2017,1,24,2,1,2017-01-24,0,4.0,1.3,91.0
2017,1,24,3,1,2017-01-24,0,4.0,1.8,91.0
2017,1,24,4,1,2017-01-24,1,4.0,0.9,91.0
2017,1,24,5,1,2017-01-24,5,4.0,1.7,91.0
2017,1,24,6,1,2017-01-24,14,5.0,2.3,92.0
2017,1,24,7,1,2017-01-24,10,4.0,1.2,91.0
2017,1,24,8,1,2017-01-24,10,3.0,0.4,90.0
2017,1,24,9,1,2017-01-24,4,3.0,0.5,89.0
2017,1,24,10,1,2017-01-24,2,3.0,0.2,90.0
2017,1,24,11,1,2017-01-24,1,3.0,1.4,91.0
2017,1,24,12,1,2017-01-24,0,3.0,1.9,91.0
2017,1,24,13,1,2017-01-24,0,3.0,0.9,91.0
2017,1,24,14,1,2017-01-24,0,3.0,2.1,90.0
2017,1,24,15,1,2017-01-24,1,3.0,2.8,90.0
2017,1,24,16,1,2017-01-24,2,3.0,1.4,89.0
2017,1,24,17,1,2017-01-24,7,3.0,2.9,88.0
2017,1,24,18,1,2017-01-24,10,3.0,3.9,88.0
2017,1,24,19,1,2017-01-24,9,3.0,2.0,86.0
2017,1,24,20,1,2017-01-24,0,3.0,0.0,85.0
2017,1,24,21,1,2017-01-24,1,3.0,0.0,84.0
2017,1,24,22,1,2017-01-24,1,3.0,0.0,84.0
2017,1,24,23,1,2017-01-24,1,2.0,0.0,83.0
2017,1,25,0,2,2017-01-25,0,2.0,0.1,83.0
2017,1,25,1,2,2017-01-25,1,2.0,0.0,83.0
2017,1,25,2,2,2017-01-25,0,2.0,0.0,83.0
2017,1,25,3,2,2017-01-25,0,2.0,0.0,83.0
2017,1,25,4,2,2017-01-25,3,2.0,0.0,83.0
2017,1,25,5,2,2017-01-25,6,2.0,0.0,82.0
2017,1,25,6,2,2017-01-25,32,2.0,0.0,82.0
2017,1,25,7,2,2017-01-25,14,3.0,0.0,79.0
2017,1,25,8,2,2017-01-25,19,4.0,0.0,77.0
2017,1,25,9,2,2017-01-25,11,5.0,0.0,75.0
2017,1,25,10,2,2017-01-25,6,5.0,0.0,75.0
2017,1,25,11,2,2017-01-25,7,6.0,0.0,75.0
2017,1,25,12,2,2017-01-25,5,7.0,0.0,75.0
2017,1,25,13,2,2017-01-25,8,7.0,0.0,77.0
2017,1,25,14,2,2017-01-25,3,7.0,0.0,79.0
2017,1,25,15,2,2017-01-25,7,7.0,0.0,81.0
2017,1,25,16,2,2017-01-25,10,7.0,0.0,84.0
2017,1,25,17,2,2017-01-25,6,6.0,0.0,87.0
2017,1,25,18,2,2017-01-25,20,5.0,0.0,90.0
2017,1,25,19,2,2017-01-25,18,5.0,0.0,89.0
2017,1,25,20,2,2017-01-25,3,5.0,0.0,88.0
2017,1,25,21,2,2017-01-25,6,5.0,0.0,87.0
2017,1,25,22,2,2017-01-25,5,5.0,0.0,87.0
2017,1,25,23,2,2017-01-25,2,5.0,0.0,87.0
2017,1,26,0,3,2017-01-26,3,5.0,0.0,86.0
2017,1,26,1,3,2017-01-26,2,5.0,0.0,87.0
2017,1,26,2,3,2017-01-26,1,5.0,0.0,87.0
2017,1,26,3,3,2017-01-26,0,5.0,0.0,87.0
2017,1,26,4,3,2017-01-26,2,5.0,0.0,88.0
2017,1,26,5,3,2017-01-26,7,5.0,0.0,89.0
2017,1,26,6,3,2017-01-26,41,5.0,0.0,90.0
2017,1,26,7,3,2017-01-26,36,6.0,0.0,91.0
2017,1,26,8,3,2017-01-26,15,6.0,0.8,93.0
2017,1,26,9,3,2017-01-26,4,7.0,1.1,94.0
2017,1,26,10,3,2017-01-26,5,7.0,0.6,87.0
2017,1,26,11,3,2017-01-26,4,8.0,1.3,80.0
2017,1,26,12,3,2017-01-26,4,9.0,1.7,72.0
2017,1,26,13,3,2017-01-26,4,8.0,0.8,73.0
2017,1,26,14,3,2017-01-26,4,8.0,0.0,73.0
2017,1,26,15,3,2017-01-26,6,7.0,0.0,73.0
2017,1,26,16,3,2017-01-26,4,6.0,0.0,75.0
2017,1,26,17,3,2017-01-26,7,5.0,0.0,76.0
2017,1,26,18,3,2017-01-26,12,4.0,0.0,77.0
2017,1,26,19,3,2017-01-26,17,4.0,0.0,78.0
2017,1,26,20,3,2017-01-26,5,4.0,0.0,79.0
2017,1,26,21,3,2017-01-26,4,4.0,0.0,80.0
2017,1,26,22,3,2017-01-26,4,4.0,0.0,80.0
2017,1,26,23,3,2017-01-26,2,3.0,0.0,80.0
2017,1,27,0,4,2017-01-27,1,3.0,0.0,81.0
2017,1,27,1,4,2017-01-27,0,3.0,0.0,80.0
2017,1,27,2,4,2017-01-27,0,3.0,0.0,80.0
2017,1,27,3,4,2017-01-27,0,3.0,0.0,80.0
2017,1,27,4,4,2017-01-27,2,3.0,0.0,81.0
2017,1,27,5,4,2017-01-27,4,3.0,0.0,81.0
2017,1,27,6,4,2017-01-27,39,2.0,0.0,81.0
2017,1,27,7,4,2017-01-27,32,3.0,0.0,77.0
2017,1,27,8,4,2017-01-27,15,3.0,0.0,73.0
2017,1,27,9,4,2017-01-27,13,4.0,0.0,69.0
2017,1,27,10,4,2017-01-27,5,4.0,0.0,67.0
2017,1,27,11,4,2017-01-27,6,5.0,0.1,64.0
2017,1,27,12,4,2017-01-27,9,5.0,0.1,61.0
2017,1,27,13,4,2017-01-27,5,5.0,0.0,62.0
2017,1,27,14,4,2017-01-27,6,5.0,0.0,63.0
2017,1,27,15,4,2017-01-27,8,4.0,0.0,64.0
2017,1,27,16,4,2017-01-27,7,4.0,0.0,67.0
2017,1,27,17,4,2017-01-27,16,3.0,0.0,70.0
2017,1,27,18,4,2017-01-27,11,2.0,0.0,73.0
2017,1,27,19,4,2017-01-27,7,1.0,0.0,74.0
2017,1,27,20,4,2017-01-27,3,1.0,0.0,75.0
2017,1,27,21,4,2017-01-27,5,1.0,0.0,76.0
2017,1,27,22,4,2017-01-27,6,1.0,0.0,75.0
2017,1,27,23,4,2017-01-27,0,0.0,0.0,75.0
2017,1,28,0,5,2017-01-28,0,0.0,0.0,74.0
2017,1,28,1,5,2017-01-28,0,0.0,0.0,74.0
2017,1,28,2,5,2017-01-28,0,0.0,0.0,73.0
2017,1,28,3,5,2017-01-28,1,0.0,0.0,73.0
2017,1,28,4,5,2017-01-28,0,0.0,0.0,72.0
2017,1,28,5,5,2017-01-28,0,0.0,0.0,71.0
2017,1,28,6,5,2017-01-28,2,0.0,0.0,70.0
2017,1,28,7,5,2017-01-28,2,1.0,0.0,67.0
2017,1,28,8,5,2017-01-28,2,1.0,0.0,64.0
2017,1,28,9,5,2017-01-28,1,2.0,0.0,61.0
2017,1,28,10,5,2017-01-28,6,3.0,0.0,58.0
2017,1,28,11,5,2017-01-28,7,3.0,0.0,56.0
2017,1,28,12,5,2017-01-28,6,4.0,0.0,54.0
2017,1,28,13,5,2017-01-28,5,4.0,0.0,55.0
2017,1,28,14,5,2017-01-28,8,3.0,0.0,56.0
2017,1,28,15,5,2017-01-28,6,3.0,0.0,58.0
2017,1,28,16,5,2017-01-28,6,2.0,0.0,61.0
2017,1,28,17,5,2017-01-28,10,2.0,0.0,65.0
2017,1,28,18,5,2017-01-28,9,1.0,0.0,68.0
2017,1,28,19,5,2017-01-28,1,1.0,0.0,68.0
2017,1,28,20,5,2017-01-28,5,1.0,0.0,67.0
2017,1,28,21,5,2017-01-28,3,1.0,0.0,67.0
2017,1,28,22,5,2017-01-28,2,1.0,0.0,68.0
2017,1,28,23,5,2017-01-28,1,1.0,0.0,69.0
2017,1,29,0,6,2017-01-29,1,1.0,0.0,69.0
2017,1,29,1,6,2017-01-29,0,1.0,0.0,70.0
2017,1,29,2,6,2017-01-29,1,1.0,0.0,71.0
2017,1,29,3,6,2017-01-29,0,1.0,0.0,71.0
2017,1,29,4,6,2017-01-29,0,1.0,0.0,73.0
2017,1,29,5,6,2017-01-29,1,0.0,0.0,75.0
2017,1,29,6,6,2017-01-29,1,0.0,0.0,77.0
2017,1,29,7,6,2017-01-29,1,1.0,0.0,72.0
2017,1,29,8,6,2017-01-29,1,2.0,0.0,67.0
2017,1,29,9,6,2017-01-29,4,3.0,0.0,61.0
2017,1,29,10,6,2017-01-29,2,4.0,0.0,56.0
2017,1,29,11,6,2017-01-29,3,4.0,0.0,51.0
2017,1,29,12,6,2017-01-29,3,5.0,0.0,47.0
2017,1,29,13,6,2017-01-29,5,4.0,0.0,47.0
2017,1,29,14,6,2017-01-29,8,4.0,0.0,48.0
2017,1,29,15,6,2017-01-29,9,4.0,0.0,49.0
2017,1,29,16,6,2017-01-29,5,3.0,0.0,52.0
2017,1,29,17,6,2017-01-29,15,2.0,0.0,56.0
2017,1,29,18,6,2017-01-29,3,1.0,0.0,59.0
2017,1,29,19,6,2017-01-29,7,1.0,0.0,59.0
2017,1,29,20,6,2017-01-29,3,1.0,0.0,59.0
2017,1,29,21,6,2017-01-29,4,1.0,0.0,58.0
2017,1,29,22,6,2017-01-29,2,0.0,0.0,59.0
2017,1,29,23,6,2017-01-29,4,0.0,0.0,60.0
2017,1,30,0,0,2017-01-30,1,0.0,0.0,60.0
2017,1,30,1,0,2017-01-30,0,-1.0,0.0,63.0
2017,1,30,2,0,2017-01-30,2,-1.0,0.0,66.0
2017,1,30,3,0,2017-01-30,0,-1.0,0.0,68.0
2017,1,30,4,0,2017-01-30,3,-1.0,0.0,66.0
2017,1,30,5,0,2017-01-30,6,-1.0,0.0,64.0
2017,1,30,6,0,2017-01-30,48,-1.0,0.0,63.0
2017,1,30,7,0,2017-01-30,23,-1.0,0.0,56.0
2017,1,30,8,0,2017-01-30,17,0.0,0.0,49.0
2017,1,30,9,0,2017-01-30,11,0.0,0.0,42.0
2017,1,30,10,0,2017-01-30,5,1.0,0.0,41.0
2017,1,30,11,0,2017-01-30,7,2.0,0.0,40.0
2017,1,30,12,0,2017-01-30,6,2.0,0.0,39.0
2017,1,30,13,0,2017-01-30,5,2.0,0.0,40.0
2017,1,30,14,0,2017-01-30,8,2.0,0.0,41.0
2017,1,30,15,0,2017-01-30,5,2.0,0.0,41.0
2017,1,30,16,0,2017-01-30,7,1.0,0.0,46.0
2017,1,30,17,0,2017-01-30,6,0.0,0.0,51.0
2017,1,30,18,0,2017-01-30,15,-1.0,0.0,55.0
2017,1,30,19,0,2017-01-30,12,-1.0,0.0,57.0
2017,1,30,20,0,2017-01-30,6,-2.0,0.0,58.0
2017,1,30,21,0,2017-01-30,1,-2.0,0.0,59.0
2017,1,30,22,0,2017-01-30,3,-2.0,0.0,58.0
2017,1,30,23,0,2017-01-30,3,-3.0,0.0,58.0
2017,1,31,0,1,2017-01-31,0,-3.0,0.0,57.0
2017,1,31,1,1,2017-01-31,0,-3.0,0.0,59.0
2017,1,31,2,1,2017-01-31,0,-3.0,0.0,61.0
2017,1,31,3,1,2017-01-31,0,-3.0,0.0,62.0
2017,1,31,4,1,2017-01-31,2,-3.0,0.0,62.0
2017,1,31,5,1,2017-01-31,6,-3.0,0.0,62.0
2017,1,31,6,1,2017-01-31,35,-3.0,0.0,63.0
2017,1,31,7,1,2017-01-31,35,-2.0,0.0,61.0
2017,1,31,8,1,2017-01-31,16,-2.0,0.0,60.0
2017,1,31,9,1,2017-01-31,12,-2.0,0.0,59.0
2017,1,31,10,1,2017-01-31,2,-1.0,0.0,65.0
2017,1,31,11,1,2017-01-31,8,0.0,0.4,70.0
2017,1,31,12,1,2017-01-31,1,1.0,0.5,75.0
2017,1,31,13,1,2017-01-31,3,1.0,0.3,78.0
2017,1,31,14,1,2017-01-31,3,0.0,0.3,81.0
2017,1,31,15,1,2017-01-31,0,0.0,0.4,84.0
2017,1,31,16,1,2017-01-31,4,0.0,0.2,87.0
2017,1,31,17,1,2017-01-31,9,-1.0,0.3,90.0
2017,1,31,18,1,2017-01-31,21,-1.0,0.4,92.0
2017,1,31,19,1,2017-01-31,7,-1.0,0.2,92.0
2017,1,31,20,1,2017-01-31,3,-1.0,0.0,91.0
2017,1,31,21,1,2017-01-31,10,-2.0,0.0,90.0
2017,1,31,22,1,2017-01-31,5,-1.0,0.0,88.0
2017,1,31,23,1,2017-01-31,0,0.0,0.0,86.0
2017,2,1,0,2,2017-02-01,1,0.0,0.0,83.0
2017,2,1,1,2,2017-02-01,0,1.0,0.0,83.0
2017,2,1,2,2,2017-02-01,0,1.0,0.0,83.0
2017,2,1,3,2,2017-02-01,0,2.0,0.0,83.0
2017,2,1,4,2,2017-02-01,3,2.0,0.0,84.0
2017,2,1,5,2,2017-02-01,7,2.0,0.0,84.0
2017,2,1,6,2,2017-02-01,41,2.0,0.0,84.0
2017,2,1,7,2,2017-02-01,18,3.0,0.0,82.0
2017,2,1,8,2,2017-02-01,21,4.0,0.0,79.0
2017,2,1,9,2,2017-02-01,15,5.0,0.0,76.0
2017,2,1,10,2,2017-02-01,5,5.0,0.0,72.0
2017,2,1,11,2,2017-02-01,10,6.0,0.0,68.0
2017,2,1,12,2,2017-02-01,7,7.0,0.0,64.0
2017,2,1,13,2,2017-02-01,6,6.0,0.0,67.0
2017,2,1,14,2,2017-02-01,4,6.0,0.0,70.0
2017,2,1,15,2,2017-02-01,4,5.0,0.1,73.0
2017,2,1,16,2,2017-02-01,10,5.0,0.0,77.0
2017,2,1,17,2,2017-02-01,9,4.0,0.0,81.0
2017,2,1,18,2,2017-02-01,18,3.0,0.0,85.0
2017,2,1,19,2,2017-02-01,20,2.0,0.0,85.0
2017,2,1,20,2,2017-02-01,6,2.0,0.0,85.0
2017,2,1,21,2,2017-02-01,11,1.0,0.0,85.0
2017,2,1,22,2,2017-02-01,5,1.0,0.0,84.0
2017,2,1,23,2,2017-02-01,3,1.0,0.0,84.0
2017,2,2,0,3,2017-02-02,3,0.0,0.0,83.0
2017,2,2,1,3,2017-02-02,1,0.0,0.0,82.0
2017,2,2,2,3,2017-02-02,0,0.0,0.0,80.0
2017,2,2,3,3,2017-02-02,0,0.0,0.0,78.0
2017,2,2,4,3,2017-02-02,2,1.0,0.0,77.0
2017,2,2,5,3,2017-02-02,4,1.0,0.0,75.0
2017,2,2,6,3,2017-02-02,40,1.0,0.0,74.0
2017,2,2,7,3,2017-02-02,20,2.0,0.0,72.0
2017,2,2,8,3,2017-02-02,14,3.0,0.0,70.0
2017,2,2,9,3,2017-02-02,15,4.0,0.0,69.0
2017,2,2,10,3,2017-02-02,5,4.0,0.0,64.0
2017,2,2,11,3,2017-02-02,11,4.0,0.0,59.0
2017,2,2,12,3,2017-02-02,7,5.0,0.0,55.0
2017,2,2,13,3,2017-02-02,4,5.0,0.0,58.0
2017,2,2,14,3,2017-02-02,4,4.0,0.0,60.0
2017,2,2,15,3,2017-02-02,9,4.0,0.0,63.0
2017,2,2,16,3,2017-02-02,7,3.0,0.0,66.0
2017,2,2,17,3,2017-02-02,17,1.0,0.0,69.0
2017,2,2,18,3,2017-02-02,12,0.0,0.0,72.0
2017,2,2,19,3,2017-02-02,9,0.0,0.0,74.0
2017,2,2,20,3,2017-02-02,6,0.0,0.0,76.0
2017,2,2,21,3,2017-02-02,3,-1.0,0.0,77.0
2017,2,2,22,3,2017-02-02,7,-1.0,0.0,75.0
2017,2,2,23,3,2017-02-02,4,-1.0,0.0,73.0
2017,2,3,0,4,2017-02-03,1,-2.0,0.0,71.0
2017,2,3,1,4,2017-02-03,0,-2.0,0.0,69.0
2017,2,3,2,4,2017-02-03,0,-2.0,0.0,66.0
2017,2,3,3,4,2017-02-03,0,-2.0,0.0,64.0
2017,2,3,4,4,2017-02-03,2,-2.0,0.0,63.0
2017,2,3,5,4,2017-02-03,3,-2.0,0.0,62.0
2017,2,3,6,4,2017-02-03,33,-3.0,0.0,62.0
2017,2,3,7,4,2017-02-03,31,-2.0,0.0,57.0
2017,2,3,8,4,2017-02-03,11,-2.0,0.0,52.0
2017,2,3,9,4,2017-02-03,13,-2.0,0.0,48.0
2017,2,3,10,4,2017-02-03,8,-1.0,0.0,45.0
2017,2,3,11,4,2017-02-03,3,0.0,0.0,42.0
2017,2,3,12,4,2017-02-03,7,1.0,0.0,39.0
2017,2,3,13,4,2017-02-03,5,1.0,0.0,40.0
2017,2,3,14,4,2017-02-03,6,0.0,0.0,40.0
2017,2,3,15,4,2017-02-03,4,0.0,0.0,41.0
2017,2,3,16,4,2017-02-03,5,0.0,0.0,46.0
2017,2,3,17,4,2017-02-03,7,-1.0,0.0,50.0
2017,2,3,18,4,2017-02-03,17,-1.0,0.0,55.0
2017,2,3,19,4,2017-02-03,7,-2.0,0.0,57.0
2017,2,3,20,4,2017-02-03,4,-2.0,0.0,59.0
2017,2,3,21,4,2017-02-03,2,-2.0,0.0,61.0
2017,2,3,22,4,2017-02-03,3,-3.0,0.0,59.0
2017,2,3,23,4,2017-02-03,1,-3.0,0.0,57.0
2017,2,4,0,5,2017-02-04,0,-4.0,0.0,55.0
2017,2,4,1,5,2017-02-04,1,-4.0,0.0,56.0
2017,2,4,2,5,2017-02-04,1,-5.0,0.0,57.0
2017,2,4,3,5,2017-02-04,0,-5.0,0.0,58.0
2017,2,4,4,5,2017-02-04,0,-5.0,0.0,59.0
2017,2,4,5,5,2017-02-04,0,-5.0,0.0,60.0
2017,2,4,6,5,2017-02-04,4,-5.0,0.0,60.0
2017,2,4,7,5,2017-02-04,1,-5.0,0.0,57.0
2017,2,4,8,5,2017-02-04,4,-4.0,0.0,54.0
2017,2,4,9,5,2017-02-04,2,-4.0,0.0,51.0
2017,2,4,10,5,2017-02-04,3,-2.0,0.0,46.0
2017,2,4,11,5,2017-02-04,4,-1.0,0.0,42.0
2017,2,4,12,5,2017-02-04,6,0.0,0.0,37.0
2017,2,4,13,5,2017-02-04,7,0.0,0.0,37.0
2017,2,4,14,5,2017-02-04,6,0.0,0.0,36.0
2017,2,4,15,5,2017-02-04,9,1.0,0.0,36.0
2017,2,4,16,5,2017-02-04,3,0.0,0.0,39.0
2017,2,4,17,5,2017-02-04,2,-1.0,0.0,42.0
2017,2,4,18,5,2017-02-04,4,-2.0,0.0,46.0
2017,2,4,19,5,2017-02-04,1,-2.0,0.0,47.0
2017,2,4,20,5,2017-02-04,3,-2.0,0.0,47.0
2017,2,4,21,5,2017-02-04,0,-2.0,0.0,48.0
2017,2,4,22,5,2017-02-04,3,-2.0,0.0,48.0
2017,2,4,23,5,2017-02-04,6,-2.0,0.0,48.0
2017,2,5,0,6,2017-02-05,1,-2.0,0.0,48.0
2017,2,5,1,6,2017-02-05,1,-1.0,0.0,47.0
2017,2,5,2,6,2017-02-05,0,-1.0,0.0,46.0
2017,2,5,3,6,2017-02-05,0,-1.0,0.0,45.0
2017,2,5,4,6,2017-02-05,0,-1.0,0.0,48.0
2017,2,5,5,6,2017-02-05,0,-1.0,0.0,51.0
2017,2,5,6,6,2017-02-05,2,0.0,0.0,53.0
2017,2,5,7,6,2017-02-05,1,0.0,0.0,53.0
2017,2,5,8,6,2017-02-05,3,1.0,0.0,52.0
2017,2,5,9,6,2017-02-05,0,2.0,0.0,52.0
2017,2,5,10,6,2017-02-05,5,2.0,0.0,51.0
2017,2,5,11,6,2017-02-05,6,3.0,0.0,49.0
2017,2,5,12,6,2017-02-05,8,4.0,0.0,48.0
2017,2,5,13,6,2017-02-05,5,4.0,0.0,50.0
2017,2,5,14,6,2017-02-05,4,5.0,0.0,52.0
2017,2,5,15,6,2017-02-05,2,5.0,0.0,54.0
2017,2,5,16,6,2017-02-05,14,4.0,0.0,59.0
2017,2,5,17,6,2017-02-05,6,3.0,0.0,64.0
2017,2,5,18,6,2017-02-05,7,3.0,0.0,70.0
2017,2,5,19,6,2017-02-05,5,2.0,0.0,72.0
2017,2,5,20,6,2017-02-05,2,2.0,0.0,75.0
2017,2,5,21,6,2017-02-05,2,2.0,0.0,77.0
2017,2,5,22,6,2017-02-05,3,1.0,0.0,80.0
2017,2,5,23,6,2017-02-05,2,1.0,0.0,82.0
2017,2,6,0,0,2017-02-06,3,1.0,0.0,85.0
