year,sub,holidays,workday,tempC,precipMM,humidity,windspeedKmph,weekday,hour,weatherDesc2,month,predict,count,differenz_prozent
2015,rate,0,0,-6,0.0,79,31,5,14,Sunny,1,,,
2015,rate,0,0,-6,0.0,79,31,5,15,Sunny,1,,,
2015,rate,0,0,-6,0.0,80,28,5,16,Sunny,1,,,
2015,rate,0,0,-8,0.0,82,22,5,18,Clear,1,,,
2015,rate,0,0,-8,0.0,82,21,5,19,Clear,1,,,
2015,rate,0,0,-8,0.0,82,20,5,20,Clear,1,,,
2015,rate,0,0,-8,0.0,84,17,5,22,Clear,1,,,
2015,rate,0,0,-2,0.0,86,13,6,10,Partly cloudy,2,,,
2015,rate,0,0,0,0.0,86,11,6,12,Partly cloudy,2,,,
2015,rate,0,0,0,0.0,86,11,6,13,Partly cloudy,2,,,
2015,rate,0,0,0,0.0,87,12,6,14,Cloudy,2,,,
2015,rate,0,0,1,0.0,87,12,6,15,Cloudy,2,,,
2015,rate,0,0,0,0.0,87,9,6,16,Cloudy,2,,,
2015,rate,0,0,0,0.1,87,5,6,17,Moderate snow,2,,,
2015,rate,0,0,-1,0.1,87,2,6,18,Moderate snow,2,,,
2015,rate,0,0,0,0.0,88,6,6,19,Moderate snow,2,,,
2015,rate,0,0,0,0.2,90,15,6,22,Heavy snow,2,,,
2015,rate,0,1,1,1.4,99,23,0,8,Moderate or heavy freezing rain,2,,,
2015,rate,0,1,-1,2.8,97,19,0,12,Moderate or heavy freezing rain,2,,,
2015,rate,0,1,-4,0.2,92,21,0,16,Heavy snow,2,,,
2015,rate,0,1,-4,0.5,88,30,0,18,Blizzard,2,,,
2015,rate,0,1,-11,0.0,87,40,0,21,Clear,2,,,
2015,rate,0,1,-13,0.0,86,14,1,6,Cloudy,2,,,
2015,rate,0,1,-11,0.0,84,15,1,7,Cloudy,2,,,
2015,rate,0,1,-10,0.0,83,16,1,8,Partly cloudy,2,,,
2015,rate,0,1,-8,0.0,82,17,1,9,Partly cloudy,2,,,
2015,rate,0,1,-7,0.0,82,14,1,11,Sunny,2,,,
2015,rate,0,1,-6,0.0,82,13,1,12,Sunny,2,,,
2015,rate,0,1,-6,0.0,83,14,1,13,Sunny,2,,,
2015,rate,0,1,-6,0.0,83,17,1,15,Sunny,2,,,
2015,rate,0,1,-8,0.0,87,15,1,17,Sunny,2,,,
2015,rate,0,1,-8,0.0,89,14,1,18,Clear,2,,,
2015,rate,0,1,-8,0.0,86,13,1,20,Clear,2,,,
2015,rate,0,1,-8,0.0,85,13,1,21,Clear,2,,,
2015,rate,0,1,-8,0.0,85,12,1,22,Clear,2,,,
2015,rate,0,1,-5,0.0,74,11,2,5,Cloudy,2,,,
2015,rate,0,1,-4,0.0,74,10,2,6,Cloudy,2,,,
2015,rate,0,1,-3,0.0,76,13,2,7,Cloudy,2,,,
2015,rate,0,1,-2,0.0,78,16,2,8,Patchy light snow,2,,,
2015,rate,0,1,-1,0.0,80,19,2,9,Patchy light snow,2,,,
2015,rate,0,1,2,0.0,86,12,2,14,Sunny,2,,,
2015,rate,0,1,2,0.0,87,12,2,15,Sunny,2,,,
2015,rate,0,1,0,0.0,86,10,2,17,Partly cloudy,2,,,
2015,rate,0,1,-2,0.0,85,9,2,18,Partly cloudy,2,,,
2015,rate,0,1,-1,0.0,86,11,2,19,Partly cloudy,2,,,
2015,rate,0,1,1,0.0,87,12,2,20,Overcast,2,,,
2015,rate,0,1,2,0.0,88,14,2,21,Overcast,2,,,
2015,rate,0,1,2,0.0,88,11,2,22,Overcast,2,,,
2015,rate,0,1,-1,0.0,89,27,3,7,Blizzard,2,,,
2015,rate,0,1,-2,0.2,88,31,3,8,Patchy heavy snow,2,,,
2015,rate,0,1,-3,0.2,87,36,3,9,Patchy heavy snow,2,,,
2015,rate,0,1,-3,0.1,85,34,3,10,Patchy heavy snow,2,,,
2015,rate,0,1,-4,0.2,83,32,3,11,Patchy snow possible,2,,,
2015,rate,0,1,-5,0.1,81,31,3,13,Patchy snow possible,2,,,
2015,rate,0,1,-6,0.0,81,31,3,15,Blowing snow,2,,,
2015,rate,0,1,-7,0.0,81,31,3,16,Blowing snow,2,,,
2015,rate,0,1,-8,0.0,82,32,3,17,Patchy snow possible,2,,,
2015,rate,0,1,-10,0.0,83,32,3,18,Patchy snow possible,2,,,
2015,rate,0,1,-10,0.0,83,31,3,19,Patchy snow possible,2,,,
2015,rate,0,1,-11,0.0,83,30,3,20,Clear,2,,,
2015,rate,0,1,-12,0.0,85,22,3,23,Clear,2,,,
2015,rate,0,1,-12,0.0,85,19,4,8,Sunny,2,,,
2015,rate,0,1,-11,0.0,84,22,4,9,Sunny,2,,,
2015,rate,0,1,-8,0.0,81,22,4,11,Partly cloudy,2,,,
2015,rate,0,1,-6,0.0,81,24,4,13,Partly cloudy,2,,,
2015,rate,0,1,-6,0.0,82,25,4,14,Sunny,2,,,
2015,rate,0,1,-5,0.0,83,26,4,15,Sunny,2,,,
2015,rate,0,1,-6,0.0,83,21,4,16,Sunny,2,,,
2015,rate,0,1,-6,0.0,83,17,4,17,Sunny,2,,,
2015,rate,0,1,-6,0.0,83,12,4,18,Clear,2,,,
2015,rate,0,1,-6,0.0,83,13,4,19,Clear,2,,,
2015,rate,0,1,-6,0.0,83,14,4,20,Clear,2,,,
2015,rate,0,1,-7,0.0,84,15,4,22,Clear,2,,,
2015,rate,0,0,-4,0.0,88,9,5,7,Cloudy,2,,,
2015,rate,0,0,-3,0.0,87,12,5,8,Light snow,2,,,
2015,rate,0,0,0,0.1,85,12,5,11,Patchy heavy snow,2,,,
2015,rate,0,0,1,0.2,84,10,5,12,Patchy heavy snow,2,,,
2015,rate,0,0,1,0.0,80,12,5,14,Patchy light snow,2,,,
2015,rate,0,0,0,0.0,78,11,5,16,Patchy light snow,2,,,
2015,rate,0,0,-2,0.0,78,6,5,18,Partly cloudy,2,,,
2015,rate,0,0,-1,0.0,78,7,5,19,Partly cloudy,2,,,
2015,rate,0,0,0,0.0,74,4,6,1,Overcast,2,,,
2015,rate,0,0,1,0.0,93,14,6,9,Cloudy,2,,,
2015,rate,0,0,2,0.0,95,14,6,10,Cloudy,2,,,
2015,rate,0,0,2,0.0,97,13,6,11,Overcast,2,,,
2015,rate,0,0,2,0.0,98,13,6,12,Overcast,2,,,
2015,rate,0,0,2,0.0,98,15,6,13,Overcast,2,,,
2015,rate,0,0,1,0.1,99,16,6,14,Light drizzle,2,,,
2015,rate,0,0,1,0.1,99,18,6,15,Light drizzle,2,,,
2015,rate,0,0,1,0.1,98,15,6,16,Light drizzle,2,,,
2015,rate,0,0,1,0.0,98,13,6,17,Overcast,2,,,
2015,rate,0,0,1,0.0,98,11,6,18,Overcast,2,,,
2015,rate,0,0,0,0.0,98,15,6,19,Overcast,2,,,
2015,rate,0,0,-2,0.1,97,23,6,21,Heavy freezing drizzle,2,,,
2015,rate,0,0,-3,0.0,97,22,6,23,Overcast,2,,,
2015,rate,0,1,-4,0.0,96,23,0,1,Overcast,2,,,
2015,rate,0,1,-4,1.1,96,23,0,7,Moderate or heavy freezing rain,2,,,
2015,rate,0,1,-4,0.2,95,25,0,8,Ice pellets,2,,,
2015,rate,0,1,-4,0.2,94,28,0,9,Ice pellets,2,,,
2015,rate,0,1,-4,0.1,94,27,0,14,Ice pellets,2,,,
2015,rate,0,1,-4,0.2,94,29,0,15,Ice pellets,2,,,
2015,rate,0,1,-5,0.1,95,26,0,16,Ice pellets,2,,,
2015,rate,0,1,-5,0.0,95,23,0,19,Overcast,2,,,
2015,rate,0,1,-5,0.2,96,27,0,21,Blizzard,2,,,
2015,rate,0,1,-4,0.1,94,23,1,7,Heavy snow,2,,,
2015,rate,0,1,-3,0.0,93,25,1,8,Moderate or heavy freezing rain,2,,,
2015,rate,0,1,-3,0.0,93,27,1,9,Moderate or heavy freezing rain,2,,,
2015,rate,0,1,-2,0.0,93,24,1,10,Moderate or heavy freezing rain,2,,,
2015,rate,0,1,0,0.0,92,18,1,12,Freezing drizzle,2,,,
2015,rate,0,1,0,0.0,92,21,1,13,Freezing drizzle,2,,,
2015,rate,0,1,0,0.0,92,23,1,14,Light snow,2,,,
2015,rate,0,1,1,0.0,92,26,1,15,Light snow,2,,,
2015,rate,0,1,0,0.0,92,24,1,16,Light snow,2,,,
2015,rate,0,1,-1,0.0,91,21,1,17,Moderate or heavy freezing rain,2,,,
2015,rate,0,1,-1,0.0,91,19,1,18,Moderate or heavy freezing rain,2,,,
2015,rate,0,1,-2,0.0,90,22,1,19,Moderate or heavy freezing rain,2,,,
2015,rate,0,1,-2,0.0,90,24,1,20,Clear,2,,,
2015,rate,0,1,-2,0.0,89,27,1,21,Clear,2,,,
2015,rate,0,1,-7,0.0,89,23,2,5,Clear,2,,,
2015,rate,0,1,-8,0.0,89,21,2,6,Sunny,2,,,
2015,rate,0,1,-7,0.0,88,22,2,7,Sunny,2,,,
2015,rate,0,1,-7,0.0,87,23,2,8,Sunny,2,,,
2015,rate,0,1,-6,0.0,87,24,2,9,Sunny,2,,,
2015,rate,0,1,-5,0.0,87,19,2,10,Sunny,2,,,
2015,rate,0,1,-5,0.0,88,14,2,11,Sunny,2,,,
2015,rate,0,1,-4,0.0,88,9,2,12,Sunny,2,,,
2015,rate,0,1,-4,0.0,88,10,2,13,Sunny,2,,,
2015,rate,0,1,-3,0.0,87,10,2,14,Cloudy,2,,,
2015,rate,0,1,-2,0.0,87,11,2,15,Cloudy,2,,,
2015,rate,0,1,-4,0.0,88,10,2,16,Cloudy,2,,,
2015,rate,0,1,-6,0.0,89,9,2,17,Patchy light snow,2,,,
2015,rate,0,1,-8,0.0,90,8,2,18,Patchy light snow,2,,,
2015,rate,0,1,-7,0.0,89,8,2,19,Patchy light snow,2,,,
2015,rate,0,1,-6,0.0,89,8,2,20,Partly cloudy,2,,,
2015,rate,0,1,-5,0.0,88,8,2,21,Partly cloudy,2,,,
2015,rate,0,1,-3,0.0,89,10,3,7,Cloudy,2,,,
2015,rate,0,1,-2,0.0,90,11,3,8,Light snow,2,,,
2015,rate,0,1,-1,0.0,91,12,3,9,Light snow,2,,,
2015,rate,0,1,1,0.0,92,9,3,11,Moderate snow,2,,,
2015,rate,0,1,-3,0.2,82,24,3,17,Patchy snow possible,2,,,
2015,rate,0,1,-4,0.2,82,22,3,18,Patchy snow possible,2,,,
2015,rate,0,1,-7,0.1,82,35,3,20,Patchy heavy snow,2,,,
2015,rate,0,1,-8,0.1,83,41,3,21,Patchy heavy snow,2,,,
2015,rate,0,1,-15,0.0,86,26,4,6,Patchy moderate snow,2,,,
2015,rate,0,1,-14,0.0,86,28,4,7,Patchy moderate snow,2,,,
2015,rate,0,1,-14,0.0,85,30,4,8,Sunny,2,,,
2015,rate,0,1,-13,0.0,84,32,4,9,Sunny,2,,,
2015,rate,0,1,-12,0.0,83,30,4,10,Sunny,2,,,
2015,rate,0,1,-10,0.0,81,24,4,13,Sunny,2,,,
2015,rate,0,1,-9,0.0,80,23,4,14,Sunny,2,,,
2015,rate,0,1,-9,0.0,80,22,4,15,Sunny,2,,,
2015,rate,0,1,-10,0.0,81,19,4,16,Sunny,2,,,
2015,rate,0,1,-11,0.0,81,17,4,17,Sunny,2,,,
2015,rate,0,1,-12,0.0,82,14,4,18,Clear,2,,,
2015,rate,0,1,-12,0.0,82,12,4,19,Clear,2,,,
2015,rate,0,1,-12,0.0,82,11,4,20,Partly cloudy,2,,,
2015,rate,0,0,-5,0.0,72,20,5,8,Overcast,2,,,
2015,rate,0,0,-2,0.0,69,21,5,10,Overcast,2,,,
2015,rate,0,0,-2,0.0,69,18,5,11,Light snow,2,,,
2015,rate,0,0,-1,0.0,68,15,5,12,Light snow,2,,,
2015,rate,0,0,-2,0.0,76,16,5,13,Light snow,2,,,
2015,rate,0,0,-3,0.4,90,18,5,15,Heavy snow,2,,,
2015,rate,0,0,-5,0.2,92,10,5,20,Heavy snow,2,,,
2015,rate,0,0,-5,0.1,93,21,5,22,Heavy snow,2,,,
2015,rate,0,0,-10,0.1,85,41,6,12,Blizzard,2,,,
2015,rate,0,0,-11,0.0,85,45,6,14,Blowing snow,2,,,
2015,rate,0,0,-14,0.0,86,37,6,17,Blowing snow,2,,,
2015,rate,0,0,-15,0.0,88,33,6,19,Blowing snow,2,,,
2015,rate,1,0,-13,0.0,80,31,0,9,Partly cloudy,2,,,
2015,rate,1,0,-11,0.0,78,23,0,11,Overcast,2,,,
2015,rate,1,0,-10,0.0,77,19,0,12,Overcast,2,,,
2015,rate,1,0,-9,0.0,79,19,0,14,Partly cloudy,2,,,
2015,rate,1,0,-8,0.0,80,18,0,15,Partly cloudy,2,,,
2015,rate,1,0,-8,0.0,81,17,0,16,Partly cloudy,2,,,
2015,rate,1,0,-9,0.0,83,14,0,18,Cloudy,2,,,
2015,rate,1,0,-9,0.0,83,11,0,20,Overcast,2,,,
2015,rate,0,1,-9,0.3,94,18,1,8,Heavy snow,2,,,
2015,rate,0,1,-9,0.4,93,20,1,9,Heavy snow,2,,,
2015,rate,0,1,-8,0.2,92,16,1,10,Heavy snow,2,,,
2015,rate,0,1,-5,0.0,84,10,1,15,Light snow,2,,,
2015,rate,0,1,-6,0.0,85,8,1,16,Light snow,2,,,
2015,rate,0,1,-8,0.0,87,6,1,17,Patchy light snow,2,,,
2015,rate,0,1,-9,0.0,88,4,1,18,Patchy light snow,2,,,
2015,rate,0,1,-8,0.0,88,6,1,19,Patchy light snow,2,,,
2015,rate,0,1,-7,0.0,88,9,1,20,Partly cloudy,2,,,
2015,rate,0,1,-5,0.0,88,12,1,21,Partly cloudy,2,,,
2015,rate,0,1,-10,0.0,90,6,2,6,Partly cloudy,2,,,
2015,rate,0,1,-8,0.0,90,7,2,7,Partly cloudy,2,,,
2015,rate,0,1,-4,0.0,86,6,2,11,Cloudy,2,,,
2015,rate,0,1,-3,0.0,84,5,2,12,Cloudy,2,,,
2015,rate,0,1,-3,0.0,83,7,2,13,Cloudy,2,,,
2015,rate,0,1,-2,0.0,81,10,2,15,Patchy light snow,2,,,
2015,rate,0,1,-3,0.0,82,9,2,16,Patchy light snow,2,,,
2015,rate,0,1,-4,0.0,84,7,2,17,Patchy light snow,2,,,
2015,rate,0,1,-5,0.0,85,6,2,18,Patchy light snow,2,,,
2015,rate,0,1,-5,0.0,83,8,2,19,Patchy light snow,2,,,
2015,rate,0,1,-5,0.0,80,11,2,21,Partly cloudy,2,,,
2015,rate,0,1,-12,0.0,88,25,3,6,Sunny,2,,,
2015,rate,0,1,-11,0.0,86,28,3,7,Sunny,2,,,
2015,rate,0,1,-10,0.0,85,31,3,8,Blizzard,2,,,
2015,rate,0,1,-9,0.0,84,35,3,9,Blizzard,2,,,
2015,rate,0,1,-8,0.0,82,34,3,10,Blizzard,2,,,
2015,rate,0,1,-8,0.1,77,32,3,12,Blizzard,2,,,
2015,rate,0,1,-8,0.0,77,32,3,13,Blizzard,2,,,
2015,rate,0,1,-8,0.0,77,32,3,14,Blizzard,2,,,
2015,rate,0,1,-8,0.0,78,32,3,15,Blizzard,2,,,
2015,rate,0,1,-9,0.0,79,31,3,16,Blizzard,2,,,
2015,rate,0,1,-10,0.1,81,29,3,17,Moderate or heavy snow showers,2,,,
2015,rate,0,1,-11,0.2,83,28,3,18,Moderate or heavy snow showers,2,,,
2015,rate,0,1,-12,0.1,82,30,3,19,Moderate or heavy snow showers,2,,,
2015,rate,0,1,-13,0.0,81,32,3,20,Patchy heavy snow,2,,,
2015,rate,0,1,-17,0.0,88,30,4,7,Partly cloudy,2,,,
2015,rate,0,1,-16,0.0,87,32,4,8,Blowing snow,2,,,
2015,rate,0,1,-15,0.0,85,33,4,9,Blowing snow,2,,,
2015,rate,0,1,-13,0.0,84,32,4,10,Blowing snow,2,,,
2015,rate,0,1,-12,0.0,82,30,4,11,Overcast,2,,,
2015,rate,0,1,-11,0.0,81,28,4,12,Overcast,2,,,
2015,rate,0,1,-10,0.0,80,25,4,14,Patchy light snow,2,,,
2015,rate,0,1,-10,0.0,83,20,4,16,Patchy light snow,2,,,
2015,rate,0,1,-11,0.0,85,16,4,17,Sunny,2,,,
2015,rate,0,1,-12,0.0,88,13,4,19,Clear,2,,,
2015,rate,0,1,-12,0.0,88,13,4,20,Clear,2,,,
2015,rate,0,0,-6,0.0,73,22,5,9,Partly cloudy,2,,,
2015,rate,0,0,-4,0.0,76,18,5,11,Light snow,2,,,
2015,rate,0,0,-3,0.0,78,16,5,12,Light snow,2,,,
2015,rate,0,0,-3,0.0,83,20,5,13,Light snow,2,,,
2015,rate,0,0,-2,2.2,96,10,5,18,Heavy snow,2,,,
2015,rate,0,0,-1,1.3,98,10,5,22,Moderate or heavy freezing rain,2,,,
2015,rate,0,0,1,0.1,98,7,6,9,Patchy light drizzle,2,,,
2015,rate,0,0,1,0.0,98,6,6,10,Patchy light drizzle,2,,,
2015,rate,0,0,1,0.1,99,2,6,12,Patchy light drizzle,2,,,
2015,rate,0,0,2,0.0,98,4,6,14,Fog,2,,,
2015,rate,0,0,2,0.0,98,5,6,15,Fog,2,,,
2015,rate,0,0,2,0.0,97,6,6,16,Fog,2,,,
2015,rate,0,0,1,0.0,96,8,6,17,Mist,2,,,
2015,rate,0,0,1,0.0,96,9,6,18,Mist,2,,,
2015,rate,0,0,1,0.0,96,11,6,19,Mist,2,,,
2015,rate,0,0,1,0.0,95,13,6,20,Partly cloudy,2,,,
2015,rate,0,1,-6,0.0,85,22,0,5,Cloudy,2,,,
2015,rate,0,1,-7,0.0,85,23,0,6,Cloudy,2,,,
2015,rate,0,1,-8,0.0,82,28,0,8,Patchy moderate snow,2,,,
2015,rate,0,1,-9,0.0,81,29,0,10,Patchy moderate snow,2,,,
2015,rate,0,1,-9,0.0,80,28,0,11,Sunny,2,,,
2015,rate,0,1,-9,0.0,80,26,0,12,Sunny,2,,,
2015,rate,0,1,-9,0.0,80,30,0,14,Patchy moderate snow,2,,,
2015,rate,0,1,-9,0.0,80,32,0,15,Patchy moderate snow,2,,,
2015,rate,0,1,-11,0.0,81,28,0,16,Patchy moderate snow,2,,,
2015,rate,0,1,-12,0.0,81,25,0,17,Patchy snow possible,2,,,
2015,rate,0,1,-14,0.0,82,22,0,18,Patchy snow possible,2,,,
2015,rate,0,1,-14,0.0,82,21,0,19,Patchy snow possible,2,,,
2015,rate,0,1,-15,0.0,82,20,0,20,Clear,2,,,
2015,rate,0,1,-16,0.0,82,6,1,7,Sunny,2,,,
2015,rate,0,1,-14,0.0,77,5,1,8,Partly cloudy,2,,,
2015,rate,0,1,-13,0.0,72,4,1,9,Partly cloudy,2,,,
2015,rate,0,1,-12,0.0,72,6,1,10,Partly cloudy,2,,,
2015,rate,0,1,-11,0.0,72,9,1,11,Cloudy,2,,,
2015,rate,0,1,-9,0.0,75,13,1,13,Cloudy,2,,,
2015,rate,0,1,-8,0.0,78,14,1,14,Partly cloudy,2,,,
2015,rate,0,1,-8,0.0,81,16,1,15,Partly cloudy,2,,,
2015,rate,0,1,-8,0.0,84,16,1,16,Partly cloudy,2,,,
2015,rate,0,1,-8,0.0,86,15,1,17,Overcast,2,,,
2015,rate,0,1,-8,0.0,89,15,1,18,Overcast,2,,,
2015,rate,0,1,-8,0.0,89,14,1,19,Overcast,2,,,
2015,rate,0,1,-8,0.0,89,14,1,20,Clear,2,,,
2015,rate,0,1,-8,0.0,89,13,1,21,Clear,2,,,
2015,rate,0,1,-9,0.0,90,8,2,6,Sunny,2,,,
2015,rate,0,1,-7,0.0,87,14,2,7,Sunny,2,,,
2015,rate,0,1,-5,0.0,85,20,2,8,Sunny,2,,,
2015,rate,0,1,-3,0.0,82,26,2,9,Sunny,2,,,
2015,rate,0,1,-2,0.0,81,24,2,10,Sunny,2,,,
2015,rate,0,1,-1,0.0,80,22,2,11,Patchy snow possible,2,,,
2015,rate,0,1,-1,0.0,79,20,2,12,Patchy snow possible,2,,,
2015,rate,0,1,0,0.0,81,19,2,13,Patchy snow possible,2,,,
2015,rate,0,1,0,0.0,82,19,2,14,Patchy light snow,2,,,
2015,rate,0,1,1,0.0,84,18,2,15,Patchy light snow,2,,,
2015,rate,0,1,0,0.0,85,15,2,16,Patchy light snow,2,,,
2015,rate,0,1,-1,0.0,86,13,2,17,Sunny,2,,,
2015,rate,0,1,-2,0.0,87,10,2,18,Clear,2,,,
2015,rate,0,1,-2,0.0,87,11,2,19,Clear,2,,,
2015,rate,0,1,-2,0.0,87,12,2,20,Clear,2,,,
2015,rate,0,1,-2,0.0,87,13,2,21,Clear,2,,,
2015,rate,0,1,-4,0.0,86,13,2,22,Clear,2,,,
2015,rate,0,1,-7,0.0,88,20,3,5,Cloudy,2,,,
2015,rate,0,1,-7,0.0,86,19,3,6,Cloudy,2,,,
2015,rate,0,1,-7,0.0,88,22,3,7,Cloudy,2,,,
2015,rate,0,1,-7,0.3,90,25,3,8,Blizzard,2,,,
2015,rate,0,1,-6,0.2,91,24,3,10,Blizzard,2,,,
2015,rate,0,1,-4,0.5,89,16,3,12,Heavy snow,2,,,
2015,rate,0,1,-4,0.3,88,16,3,13,Heavy snow,2,,,
2015,rate,0,1,-4,0.0,87,15,3,14,Light snow,2,,,
2015,rate,0,1,-4,0.0,86,15,3,15,Light snow,2,,,
2015,rate,0,1,-4,0.0,87,13,3,16,Light snow,2,,,
2015,rate,0,1,-5,0.0,88,11,3,17,Patchy light snow,2,,,
2015,rate,0,1,-6,0.0,89,9,3,18,Patchy light snow,2,,,
2015,rate,0,1,-6,0.0,89,9,3,19,Patchy light snow,2,,,
2015,rate,0,1,-9,0.0,90,14,4,3,Partly cloudy,2,,,
2015,rate,0,1,-10,0.0,87,12,4,7,Partly cloudy,2,,,
2015,rate,0,1,-9,0.0,85,13,4,8,Partly cloudy,2,,,
2015,rate,0,1,-8,0.0,83,14,4,9,Partly cloudy,2,,,
2015,rate,0,1,-7,0.0,82,13,4,10,Partly cloudy,2,,,
2015,rate,0,1,-6,0.0,81,12,4,11,Partly cloudy,2,,,
2015,rate,0,1,-5,0.0,80,10,4,12,Partly cloudy,2,,,
2015,rate,0,1,-5,0.0,80,13,4,13,Partly cloudy,2,,,
2015,rate,0,1,-4,0.0,80,15,4,14,Light snow,2,,,
2015,rate,0,1,-4,0.0,79,17,4,15,Light snow,2,,,
2015,rate,0,1,-5,0.0,80,16,4,16,Light snow,2,,,
2015,rate,0,1,-6,0.0,81,16,4,17,Sunny,2,,,
2015,rate,0,1,-7,0.0,82,15,4,18,Clear,2,,,
2015,rate,0,1,-7,0.0,82,17,4,19,Clear,2,,,
2015,rate,0,1,-8,0.0,81,19,4,20,Clear,2,,,
2015,rate,0,1,-8,0.0,81,21,4,21,Clear,2,,,
2015,rate,0,0,-9,0.0,78,10,5,9,Sunny,2,,,
2015,rate,0,0,-7,0.0,76,9,5,10,Sunny,2,,,
2015,rate,0,0,-6,0.0,74,9,5,11,Sunny,2,,,
2015,rate,0,0,-4,0.0,72,8,5,12,Sunny,2,,,
2015,rate,0,0,-4,0.0,73,9,5,13,Sunny,2,,,
2015,rate,0,0,-4,0.0,75,9,5,14,Sunny,2,,,
2015,rate,0,0,-4,0.0,77,10,5,15,Sunny,2,,,
2015,rate,0,0,-4,0.0,79,9,5,16,Sunny,2,,,
2015,rate,0,0,-5,0.0,81,9,5,17,Sunny,2,,,
2015,rate,0,0,-6,0.0,84,8,5,19,Clear,2,,,
2015,rate,0,0,-7,0.0,84,9,5,21,Clear,2,,,
2015,rate,0,0,-4,0.2,83,9,6,9,Heavy snow,3,,,
2015,rate,0,0,-4,0.1,86,10,6,10,Heavy snow,3,,,
2015,rate,0,0,-3,0.7,89,11,6,11,Heavy snow,3,,,
2015,rate,0,0,-3,1.0,93,12,6,12,Heavy snow,3,,,
2015,rate,0,0,-3,2.0,96,12,6,15,Heavy snow,3,,,
2015,rate,0,0,-3,2.7,96,5,6,17,Heavy rain,3,,,
2015,rate,0,1,0,0.0,93,12,0,6,Partly cloudy,3,,,
2015,rate,0,1,0,0.0,90,18,0,7,Partly cloudy,3,,,
2015,rate,0,1,0,0.0,88,25,0,8,Patchy light snow,3,,,
2015,rate,0,1,0,0.0,85,31,0,9,Patchy light snow,3,,,
2015,rate,0,1,0,0.0,84,29,0,10,Patchy light snow,3,,,
2015,rate,0,1,0,0.0,82,28,0,11,Partly cloudy,3,,,
2015,rate,0,1,0,0.0,81,26,0,12,Partly cloudy,3,,,
2015,rate,0,1,0,0.0,82,24,0,14,Patchy snow possible,3,,,
2015,rate,0,1,0,0.0,82,23,0,15,Patchy snow possible,3,,,
2015,rate,0,1,-1,0.0,82,22,0,16,Patchy snow possible,3,,,
2015,rate,0,1,-2,0.0,82,21,0,17,Patchy snow possible,3,,,
2015,rate,0,1,-3,0.0,83,21,0,18,Patchy snow possible,3,,,
2015,rate,0,1,-4,0.0,83,21,0,19,Patchy snow possible,3,,,
2015,rate,0,1,-4,0.0,83,20,0,20,Clear,3,,,
2015,rate,0,1,-4,0.0,83,20,0,21,Clear,3,,,
2015,rate,0,1,-5,0.0,83,18,0,22,Clear,3,,,
2015,rate,0,1,-8,0.0,84,13,1,3,Clear,3,,,
2015,rate,0,1,-10,0.0,85,8,1,5,Clear,3,,,
2015,rate,0,1,-10,0.0,85,6,1,6,Sunny,3,,,
2015,rate,0,1,-8,0.0,81,6,1,7,Sunny,3,,,
2015,rate,0,1,-6,0.0,77,7,1,8,Cloudy,3,,,
2015,rate,0,1,-4,0.0,73,7,1,9,Cloudy,3,,,
2015,rate,0,1,-3,0.0,74,10,1,10,Cloudy,3,,,
2015,rate,0,1,-2,0.0,76,13,1,11,Overcast,3,,,
2015,rate,0,1,-2,0.0,80,15,1,13,Overcast,3,,,
2015,rate,0,1,-2,0.4,83,15,1,14,Heavy snow,3,,,
2015,rate,0,1,-2,0.6,86,15,1,15,Heavy snow,3,,,
2015,rate,0,1,-1,0.3,89,17,1,16,Heavy snow,3,,,
2015,rate,0,1,0,2.3,92,19,1,17,Heavy snow,3,,,
2015,rate,0,1,1,0.2,97,22,2,3,Patchy light drizzle,3,,,
2015,rate,0,1,1,0.3,97,8,2,6,Patchy light drizzle,3,,,
2015,rate,0,1,2,0.2,98,9,2,7,Patchy light drizzle,3,,,
2015,rate,0,1,2,0.1,98,11,2,8,Light drizzle,3,,,
2015,rate,0,1,2,0.2,99,13,2,9,Light drizzle,3,,,
2015,rate,0,1,2,0.1,99,12,2,10,Light drizzle,3,,,
2015,rate,0,1,3,0.8,99,9,2,12,Light rain,3,,,
2015,rate,0,1,3,0.4,99,11,2,13,Light rain,3,,,
2015,rate,0,1,3,0.5,99,12,2,14,Light rain,3,,,
2015,rate,0,1,3,0.6,99,14,2,15,Light rain,3,,,
2015,rate,0,1,3,0.3,99,12,2,16,Light rain,3,,,
2015,rate,0,1,2,1.0,99,11,2,17,Moderate rain,3,,,
2015,rate,0,1,2,1.3,99,10,2,18,Moderate rain,3,,,
2015,rate,0,1,2,0.7,99,11,2,19,Moderate rain,3,,,
2015,rate,0,1,2,0.9,99,12,2,20,Moderate rain,3,,,
2015,rate,0,1,3,1.2,99,13,2,21,Moderate rain,3,,,
2015,rate,0,1,2,4.2,99,10,3,0,Moderate rain,3,,,
2015,rate,0,1,1,0.9,95,17,3,3,Light sleet,3,,,
2015,rate,0,1,-1,2.6,95,17,3,6,Heavy snow,3,,,
2015,rate,0,1,-2,1.8,96,22,3,8,Heavy snow,3,,,
2015,rate,0,1,-3,2.4,96,25,3,9,Heavy snow,3,,,
2015,rate,0,1,-5,4.9,96,15,3,12,Heavy snow,3,,,
2015,rate,0,1,-5,1.8,96,20,3,14,Heavy snow,3,,,
2015,rate,0,1,-6,1.2,95,22,3,16,Heavy snow,3,,,
2015,rate,0,1,-6,2.4,94,21,3,17,Heavy snow,3,,,
